Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2019,04,30,19,00,00,43.08975
2019,04,30,19,30,00,46.26142
2019,04,30,20,00,00,47.84639
2019,04,30,20,30,00,50.11739
2019,04,30,21,00,00,50.32589
2019,04,30,21,30,00,50.2892
2019,04,30,22,00,00,49.7263
2019,04,30,22,30,00,50.28789
2019,04,30,23,00,00,51.44244
2019,04,30,23,30,00,52.86153
2019,05,01,00,00,00,52.50878
2019,05,01,00,30,00,53.30306
2019,05,01,01,00,00,50.89972
2019,05,01,01,30,00,52.60208
2019,05,01,02,00,00,59.70983
2019,05,01,02,30,00,63.49975
2019,05,01,03,00,00,65.70292
2019,05,01,03,30,00,61.58631
2019,05,01,04,00,00,54.8957
2019,05,01,04,30,00,53.51486
2019,05,01,05,00,00,53.48667
2019,05,01,05,30,00,52.24897
2019,05,01,06,00,00,47.43486
2019,05,01,06,30,00,43.37036
2019,05,01,07,00,00,40.87003
2019,05,01,07,30,00,38.70414
2019,05,01,08,00,00,38.6615
2019,05,01,08,30,00,40.12217
2019,05,01,09,00,00,43.39503
2019,05,01,09,30,00,44.31869
2019,05,01,10,00,00,42.91144
2019,05,01,10,30,00,42.36239
2019,05,01,11,00,00,43.66725
2019,05,01,11,30,00,47.25608
2019,05,01,12,00,00,48.39675
2019,05,01,12,30,00,49.33967
2019,05,01,13,00,00,54.19264
2019,05,01,13,30,00,67.43256
2019,05,01,14,00,00,79.60708
2019,05,01,14,30,00,84.32503
2019,05,01,15,00,00,88.25547
2019,05,01,15,30,00,92.76378
2019,05,01,16,00,00,93.95508
2019,05,01,16,30,00,92.686
2019,05,01,17,00,00,95.23747
2019,05,01,17,30,00,97.02386
2019,05,01,18,00,00,94.46325
2019,05,01,18,30,00,92.31164
2019,05,01,19,00,00,95.07106
2019,05,01,19,30,00,96.22886
2019,05,01,20,00,00,95.77911
2019,05,01,20,30,00,96.87808
2019,05,01,21,00,00,96.59403
2019,05,01,21,30,00,96.81933
2019,05,01,22,00,00,97.61917
2019,05,01,22,30,00,97.67086
2019,05,01,23,00,00,97.26606
2019,05,01,23,30,00,97.99125
2019,05,02,00,00,00,98.1715
2019,05,02,00,30,00,98.08583
2019,05,02,01,00,00,98.13645
2019,05,02,01,30,00,98.549
2019,05,02,02,00,00,98.26628
2019,05,02,02,30,00,97.77186
2019,05,02,03,00,00,97.68197
2019,05,02,03,30,00,97.63117
2019,05,02,04,00,00,97.86822
2019,05,02,04,30,00,97.85694
2019,05,02,05,00,00,98.39497
2019,05,02,05,30,00,98.37022
2019,05,02,06,00,00,97.5415
2019,05,02,06,30,00,96.43847
2019,05,02,07,00,00,95.23211
2019,05,02,07,30,00,92.78239
2019,05,02,08,00,00,93.34561
2019,05,02,08,30,00,94.55525
2019,05,02,09,00,00,95.39858
2019,05,02,09,30,00,91.81283
2019,05,02,10,00,00,87.74544
2019,05,02,10,30,00,89.13531
2019,05,02,11,00,00,89.95669
2019,05,02,11,30,00,86.85425
2019,05,02,12,00,00,86.63875
2019,05,02,12,30,00,86.37228
2019,05,02,13,00,00,81.54518
2019,05,02,13,30,00,82.30744
2019,05,02,14,00,00,80.69967
2019,05,02,14,30,00,79.46619
2019,05,02,15,00,00,86.04022
2019,05,02,15,30,00,80.44753
2019,05,02,16,00,00,81.12136
2019,05,02,16,30,00,79.83342
2019,05,02,17,00,00,78.44586
2019,05,02,17,30,00,77.24042
2019,05,02,18,00,00,76.17992
2019,05,02,18,30,00,74.99056
2019,05,02,19,00,00,80.43856
2019,05,02,19,30,00,84.81358
2019,05,02,20,00,00,86.04533
2019,05,02,20,30,00,87.05944
2019,05,02,21,00,00,88.20292
2019,05,02,21,30,00,89.63892
2019,05,02,22,00,00,90.68167
2019,05,02,22,30,00,89.8892
2019,05,02,23,00,00,87.70169
2019,05,02,23,30,00,87.3235
2019,05,03,00,00,00,89.55453
2019,05,03,00,30,00,90.95547
2019,05,03,01,00,00,87.13731
2019,05,03,01,30,00,84.36411
2019,05,03,02,00,00,82.55294
2019,05,03,02,30,00,80.48358
2019,05,03,03,00,00,77.43503
2019,05,03,03,30,00,78.45922
2019,05,03,04,00,00,77.28539
2019,05,03,04,30,00,75.49375
2019,05,03,05,00,00,75.34364
2019,05,03,05,30,00,77.45978
2019,05,03,06,00,00,78.56778
2019,05,03,06,30,00,75.28958
2019,05,03,07,00,00,69.67144
2019,05,03,07,30,00,71.2565
2019,05,03,08,00,00,69.50844
2019,05,03,08,30,00,66.16103
2019,05,03,09,00,00,60.11328
2019,05,03,09,30,00,66.27492
2019,05,03,10,00,00,68.45242
2019,05,03,10,30,00,66.80419
2019,05,03,11,00,00,64.07289
2019,05,03,11,30,00,57.50447
2019,05,03,12,00,00,62.00083
2019,05,03,12,30,00,60.17364
2019,05,03,13,00,00,57.96675
2019,05,03,13,30,00,57.41583
2019,05,03,14,00,00,61.49058
2019,05,03,14,30,00,59.15256
2019,05,03,15,00,00,58.91758
2019,05,03,15,30,00,60.68911
2019,05,03,16,00,00,63.09658
2019,05,03,16,30,00,70.44475
2019,05,03,17,00,00,63.91853
2019,05,03,17,30,00,60.41289
2019,05,03,18,00,00,66.53753
2019,05,03,18,30,00,68.051
2019,05,03,19,00,00,67.91478
2019,05,03,19,30,00,69.66758
2019,05,03,20,00,00,71.22978
2019,05,03,20,30,00,75.96797
2019,05,03,21,00,00,80.18769
2019,05,03,21,30,00,82.20356
2019,05,03,22,00,00,84.59692
2019,05,03,22,30,00,86.34847
2019,05,03,23,00,00,84.35528
2019,05,03,23,30,00,84.01778
2019,05,04,00,00,00,85.39797
2019,05,04,00,30,00,87.43614
2019,05,04,01,00,00,88.43458
2019,05,04,01,30,00,88.09353
2019,05,04,02,00,00,89.2305
2019,05,04,02,30,00,91.70292
2019,05,04,03,00,00,93.50928
2019,05,04,03,30,00,92.74239
2019,05,04,04,00,00,93.03492
2019,05,04,04,30,00,92.84931
2019,05,04,05,00,00,92.24472
2019,05,04,05,30,00,91.59108
2019,05,04,06,00,00,90.65639
2019,05,04,06,30,00,88.79564
2019,05,04,07,00,00,88.71614
2019,05,04,07,30,00,90.18589
2019,05,04,08,00,00,91.96722
2019,05,04,08,30,00,90.69508
2019,05,04,09,00,00,83.34617
2019,05,04,09,30,00,76.56469
2019,05,04,10,00,00,88.3932
2019,05,04,10,30,00,93.64722
2019,05,04,11,00,00,89.34811
2019,05,04,11,30,00,78.5906
2019,05,04,12,00,00,78.30657
2019,05,04,12,30,00,76.54004
2019,05,04,13,00,00,64.02458
2019,05,04,13,30,00,60.45224
2019,05,04,14,00,00,64.0905
2019,05,04,14,30,00,60.33373
2019,05,04,15,00,00,54.52902
2019,05,04,15,30,00,58.62522
2019,05,04,16,00,00,63.59869
2019,05,04,16,30,00,58.01447
2019,05,04,17,00,00,54.91158
2019,05,04,17,30,00,62.40944
2019,05,04,18,00,00,70.64728
2019,05,04,18,30,00,73.28019
2019,05,04,19,00,00,76.07844
2019,05,04,19,30,00,77.61858
2019,05,04,20,00,00,77.93056
2019,05,04,20,30,00,80.56536
2019,05,04,21,00,00,82.56053
2019,05,04,21,30,00,84.50189
2019,05,04,22,00,00,88.8235
2019,05,04,22,30,00,91.50569
2019,05,04,23,00,00,95.81667
2019,05,04,23,30,00,96.92614
2019,05,05,00,00,00,96.86361
2019,05,05,00,30,00,96.37861
2019,05,05,01,00,00,97.38261
2019,05,05,01,30,00,98.0325
2019,05,05,02,00,00,98.33914
2019,05,05,02,30,00,98.67531
2019,05,05,03,00,00,98.73517
2019,05,05,03,30,00,98.38853
2019,05,05,04,00,00,97.21436
2019,05,05,04,30,00,95.08797
2019,05,05,05,00,00,93.73008
2019,05,05,05,30,00,92.59961
2019,05,05,06,00,00,89.75053
2019,05,05,06,30,00,87.20425
2019,05,05,07,00,00,86.0772
2019,05,05,07,30,00,84.19303
2019,05,05,08,00,00,78.37881
2019,05,05,08,30,00,72.28197
2019,05,05,09,00,00,69.78333
2019,05,05,09,30,00,63.18822
2019,05,05,10,00,00,57.81194
2019,05,05,10,30,00,53.69753
2019,05,05,11,00,00,45.95835
2019,05,05,11,30,00,43.03614
2019,05,05,12,00,00,42.40206
2019,05,05,12,30,00,62.45321
2019,05,05,13,00,00,55.46581
2019,05,05,13,30,00,57.1435
2019,05,05,14,00,00,67.71963
2019,05,05,14,30,00,53.4711
2019,05,05,15,00,00,52.93642
2019,05,05,15,30,00,53.4325
2019,05,05,16,00,00,44.66694
2019,05,05,16,30,00,47.20956
2019,05,05,17,00,00,54.99025
2019,05,05,17,30,00,72.18572
2019,05,05,18,00,00,67.23578
2019,05,05,18,30,00,62.44969
2019,05,05,19,00,00,68.37186
2019,05,05,19,30,00,75.94808
2019,05,05,20,00,00,84.71497
2019,05,05,20,30,00,85.688
2019,05,05,21,00,00,83.34114
2019,05,05,21,30,00,82.38197
2019,05,05,22,00,00,82.94186
2019,05,05,22,30,00,84.58422
2019,05,05,23,00,00,85.26833
2019,05,05,23,30,00,85.12694
2019,05,06,00,00,00,84.28256
2019,05,06,00,30,00,83.28122
2019,05,06,01,00,00,78.43144
2019,05,06,01,30,00,79.81778
2019,05,06,02,00,00,74.33767
2019,05,06,02,30,00,76.22611
2019,05,06,03,00,00,85.51411
2019,05,06,03,30,00,94.94992
2019,05,06,04,00,00,97.50525
2019,05,06,04,30,00,96.79792
2019,05,06,05,00,00,95.56383
2019,05,06,05,30,00,92.60022
2019,05,06,06,00,00,89.63303
2019,05,06,06,30,00,85.39208
2019,05,06,07,00,00,78.35661
2019,05,06,07,30,00,69.79419
2019,05,06,08,00,00,61.50567
2019,05,06,08,30,00,57.81308
2019,05,06,09,00,00,56.69306
2019,05,06,09,30,00,54.48089
2019,05,06,10,00,00,52.48033
2019,05,06,10,30,00,49.87628
2019,05,06,11,00,00,44.85992
2019,05,06,11,30,00,40.14388
2019,05,06,12,00,00,34.46817
2019,05,06,12,30,00,33.76667
2019,05,06,13,00,00,38.33395
2019,05,06,13,30,00,41.1098
2019,05,06,14,00,00,41.73164
2019,05,06,14,30,00,41.93289
2019,05,06,15,00,00,42.00114
2019,05,06,15,30,00,38.67228
2019,05,06,16,00,00,36.12353
2019,05,06,16,30,00,35.76017
2019,05,06,17,00,00,34.37489
2019,05,06,17,30,00,32.50128
2019,05,06,18,00,00,32.74022
2019,05,06,18,30,00,35.92964
2019,05,06,19,00,00,36.40403
2019,05,06,19,30,00,39.40544
2019,05,06,20,00,00,41.70572
2019,05,06,20,30,00,44.69403
2019,05,06,21,00,00,46.5615
2019,05,06,21,30,00,48.464
2019,05,06,22,00,00,50.70528
2019,05,06,22,30,00,53.22542
2019,05,06,23,00,00,55.50842
2019,05,06,23,30,00,57.33583
2019,05,07,00,00,00,60.26406
2019,05,07,00,30,00,59.32003
2019,05,07,01,00,00,60.05911
2019,05,07,01,30,00,59.93972
2019,05,07,02,00,00,58.767
2019,05,07,02,30,00,58.80417
2019,05,07,03,00,00,57.93358
2019,05,07,03,30,00,58.34572
2019,05,07,04,00,00,60.09208
2019,05,07,04,30,00,60.5785
2019,05,07,05,00,00,61.45183
2019,05,07,05,30,00,61.47678
2019,05,07,06,00,00,61.19664
2019,05,07,06,30,00,58.906
2019,05,07,07,00,00,55.79822
2019,05,07,07,30,00,53.21836
2019,05,07,08,00,00,50.76014
2019,05,07,08,30,00,45.6327
2019,05,07,09,00,00,44.60086
2019,05,07,09,30,00,44.63753
2019,05,07,10,00,00,45.8007
2019,05,07,10,30,00,45.28839
2019,05,07,11,00,00,43.43708
2019,05,07,11,30,00,42.8585
2019,05,07,12,00,00,47.71214
2019,05,07,12,30,00,46.85767
2019,05,07,13,00,00,46.57149
2019,05,07,13,30,00,49.88033
2019,05,07,14,00,00,50.242
2019,05,07,14,30,00,47.03442
2019,05,07,15,00,00,50.66686
2019,05,07,15,30,00,51.97236
2019,05,07,16,00,00,62.32939
2019,05,07,16,30,00,60.95644
2019,05,07,17,00,00,61.07281
2019,05,07,17,30,00,60.20622
2019,05,07,18,00,00,62.18433
2019,05,07,18,30,00,69.5515
2019,05,07,19,00,00,75.78622
2019,05,07,19,30,00,82.20156
2019,05,07,20,00,00,80.58257
2019,05,07,20,30,00,85.09792
2019,05,07,21,00,00,84.33178
2019,05,07,21,30,00,89.2755
2019,05,07,22,00,00,92.02333
2019,05,07,22,30,00,85.06356
2019,05,07,23,00,00,73.4858
2019,05,07,23,30,00,72.19039
2019,05,08,00,00,00,75.51403
2019,05,08,00,30,00,79.51131
2019,05,08,01,00,00,83.66197
2019,05,08,01,30,00,86.276
2019,05,08,02,00,00,88.93089
2019,05,08,02,30,00,90.21386
2019,05,08,03,00,00,89.89342
2019,05,08,03,30,00,91.971
2019,05,08,04,00,00,93.89642
2019,05,08,04,30,00,94.16919
2019,05,08,05,00,00,93.69222
2019,05,08,05,30,00,91.34158
2019,05,08,06,00,00,89.45714
2019,05,08,06,30,00,88.03283
2019,05,08,07,00,00,84.62083
2019,05,08,07,30,00,78.38458
2019,05,08,08,00,00,73.04044
2019,05,08,08,30,00,67.04358
2019,05,08,09,00,00,60.45928
2019,05,08,09,30,00,60.95742
2019,05,08,10,00,00,59.68911
2019,05,08,10,30,00,59.43106
2019,05,08,11,00,00,57.17014
2019,05,08,11,30,00,48.38686
2019,05,08,12,00,00,48.67239
2019,05,08,12,30,00,44.27922
2019,05,08,13,00,00,38.61536
2019,05,08,13,30,00,37.24719
2019,05,08,14,00,00,34.94494
2019,05,08,14,30,00,38.08261
2019,05,08,15,00,00,53.35703
2019,05,08,15,30,00,43.60514
2019,05,08,16,00,00,41.02778
2019,05,08,16,30,00,37.23956
2019,05,08,17,00,00,37.76161
2019,05,08,17,30,00,37.47908
2019,05,08,18,00,00,37.20564
2019,05,08,18,30,00,36.7555
2019,05,08,19,00,00,38.14339
2019,05,08,19,30,00,39.65819
2019,05,08,20,00,00,40.47736
2019,05,08,20,30,00,41.13939
2019,05,08,21,00,00,46.8768
2019,05,08,21,30,00,51.41564
2019,05,08,22,00,00,56.23194
2019,05,08,22,30,00,60.51647
2019,05,08,23,00,00,64.22792
2019,05,08,23,30,00,68.82136
2019,05,09,00,00,00,72.27311
2019,05,09,00,30,00,76.11264
2019,05,09,01,00,00,79.35631
2019,05,09,01,30,00,80.96531
2019,05,09,02,00,00,82.82381
2019,05,09,02,30,00,84.64014
2019,05,09,03,00,00,85.49245
2019,05,09,03,30,00,87.32322
2019,05,09,04,00,00,87.94914
2019,05,09,04,30,00,87.52236
2019,05,09,05,00,00,88.26625
2019,05,09,05,30,00,86.72006
2019,05,09,06,00,00,84.26558
2019,05,09,06,30,00,79.57844
2019,05,09,07,00,00,72.25336
2019,05,09,07,30,00,63.48031
2019,05,09,08,00,00,57.66225
2019,05,09,08,30,00,52.73522
2019,05,09,09,00,00,49.71211
2019,05,09,09,30,00,44.70281
2019,05,09,10,00,00,43.01619
2019,05,09,10,30,00,41.43669
2019,05,09,11,00,00,39.21106
2019,05,09,11,30,00,37.54203
2019,05,09,12,00,00,37.35814
2019,05,09,12,30,00,35.82722
2019,05,09,13,00,00,34.65675
2019,05,09,13,30,00,33.61461
2019,05,09,14,00,00,32.7445
2019,05,09,14,30,00,32.09283
2019,05,09,15,00,00,31.59589
2019,05,09,15,30,00,29.99772
2019,05,09,16,00,00,31.20544
2019,05,09,16,30,00,30.32706
2019,05,09,17,00,00,31.84389
2019,05,09,17,30,00,31.51272
2019,05,09,18,00,00,32.07428
2019,05,09,18,30,00,33.09067
2019,05,09,19,00,00,33.93533
2019,05,09,19,30,00,35.48881
2019,05,09,20,00,00,36.38314
2019,05,09,20,30,00,36.73394
2019,05,09,21,00,00,37.38164
2019,05,09,21,30,00,38.62111
2019,05,09,22,00,00,40.59767
2019,05,09,22,30,00,42.64022
2019,05,09,23,00,00,45.22358
2019,05,09,23,30,00,47.37575
2019,05,10,00,00,00,50.13414
2019,05,10,00,30,00,52.88658
2019,05,10,01,00,00,54.48853
2019,05,10,01,30,00,56.50208
2019,05,10,02,00,00,57.60461
2019,05,10,02,30,00,58.99361
2019,05,10,03,00,00,60.50528
2019,05,10,03,30,00,62.09361
2019,05,10,04,00,00,62.75267
2019,05,10,04,30,00,63.29353
2019,05,10,05,00,00,62.00064
2019,05,10,05,30,00,60.98772
2019,05,10,06,00,00,59.92086
2019,05,10,06,30,00,56.72489
2019,05,10,07,00,00,55.44656
2019,05,10,07,30,00,55.99394
2019,05,10,08,00,00,56.40597
2019,05,10,08,30,00,56.1915
2019,05,10,09,00,00,59.77328
2019,05,10,09,30,00,61.92333
2019,05,10,10,00,00,61.54633
2019,05,10,10,30,00,64.79131
2019,05,10,11,00,00,65.39792
2019,05,10,11,30,00,66.35897
2019,05,10,12,00,00,69.36033
2019,05,10,12,30,00,71.28417
2019,05,10,13,00,00,74.05297
2019,05,10,13,30,00,76.968
2019,05,10,14,00,00,77.75756
2019,05,10,14,30,00,80.46694
2019,05,10,15,00,00,89.5285
2019,05,10,15,30,00,96.19325
2019,05,10,16,00,00,96.62019
2019,05,10,16,30,00,96.36711
2019,05,10,17,00,00,96.80144
2019,05,10,17,30,00,97.05792
2019,05,10,18,00,00,97.23836
2019,05,10,18,30,00,97.85344
2019,05,10,19,00,00,98.376
2019,05,10,19,30,00,98.772
2019,05,10,20,00,00,98.97422
2019,05,10,20,30,00,99.00392
2019,05,10,21,00,00,99.08858
2019,05,10,21,30,00,99.16572
2019,05,10,22,00,00,99.36639
2019,05,10,22,30,00,99.56497
2019,05,10,23,00,00,99.67547
2019,05,10,23,30,00,99.79375
2019,05,11,00,00,00,99.8798
2019,05,11,00,30,00,99.96172
2019,05,11,01,00,00,99.99703
2019,05,11,01,30,00,99.9995
2019,05,11,02,00,00,99.98506
2019,05,11,02,30,00,99.68647
2019,05,11,03,00,00,99.61647
2019,05,11,03,30,00,99.75056
2019,05,11,04,00,00,99.44358
2019,05,11,04,30,00,99.13664
2019,05,11,05,00,00,99.29297
2019,05,11,05,30,00,99.26614
2019,05,11,06,00,00,99.08461
2019,05,11,06,30,00,98.34336
2019,05,11,07,00,00,98.11139
2019,05,11,07,30,00,97.23097
2019,05,11,08,00,00,96.40122
2019,05,11,08,30,00,96.55353
2019,05,11,09,00,00,92.50925
2019,05,11,09,30,00,90.74447
2019,05,11,10,00,00,89.36919
2019,05,11,10,30,00,88.61553
2019,05,11,11,00,00,88.20292
2019,05,11,11,30,00,86.16131
2019,05,11,12,00,00,83.12478
2019,05,11,12,30,00,82.61994
2019,05,11,13,00,00,82.60864
2019,05,11,13,30,00,81.52208
2019,05,11,14,00,00,82.97158
2019,05,11,14,30,00,85.07733
2019,05,11,15,00,00,82.29097
2019,05,11,15,30,00,81.71883
2019,05,11,16,00,00,81.61169
2019,05,11,16,30,00,82.29128
2019,05,11,17,00,00,85.75661
2019,05,11,17,30,00,92.41664
2019,05,11,18,00,00,94.44989
2019,05,11,18,30,00,95.78831
2019,05,11,19,00,00,97.22239
2019,05,11,19,30,00,98.21914
2019,05,11,20,00,00,98.55997
2019,05,11,20,30,00,98.83069
2019,05,11,21,00,00,98.826
2019,05,11,21,30,00,98.75322
2019,05,11,22,00,00,99.08989
2019,05,11,22,30,00,99.13719
2019,05,11,23,00,00,98.94869
2019,05,11,23,30,00,98.80564
2019,05,12,00,00,00,98.66128
2019,05,12,00,30,00,98.243
2019,05,12,01,00,00,96.48117
2019,05,12,01,30,00,96.76283
2019,05,12,02,00,00,96.63208
2019,05,12,02,30,00,95.79464
2019,05,12,03,00,00,95.66719
2019,05,12,03,30,00,97.11264
2019,05,12,04,00,00,97.40078
2019,05,12,04,30,00,97.79794
2019,05,12,05,00,00,97.49039
2019,05,12,05,30,00,97.59567
2019,05,12,06,00,00,97.69933
2019,05,12,06,30,00,97.04642
2019,05,12,07,00,00,96.34814
2019,05,12,07,30,00,95.97986
2019,05,12,08,00,00,95.84369
2019,05,12,08,30,00,94.94775
2019,05,12,09,00,00,94.03308
2019,05,12,09,30,00,93.35039
2019,05,12,10,00,00,92.35483
2019,05,12,10,30,00,88.49653
2019,05,12,11,00,00,86.10478
2019,05,12,11,30,00,84.80625
2019,05,12,12,00,00,82.21611
2019,05,12,12,30,00,83.89264
2019,05,12,13,00,00,81.79022
2019,05,12,13,30,00,82.10281
2019,05,12,14,00,00,84.36611
2019,05,12,14,30,00,84.45147
2019,05,12,15,00,00,83.72472
2019,05,12,15,30,00,82.74689
2019,05,12,16,00,00,79.88147
2019,05,12,16,30,00,76.49156
2019,05,12,17,00,00,77.47381
2019,05,12,17,30,00,77.20319
2019,05,12,18,00,00,79.96961
2019,05,12,18,30,00,79.12194
2019,05,12,19,00,00,79.881
2019,05,12,19,30,00,80.42558
2019,05,12,20,00,00,77.85064
2019,05,12,20,30,00,79.11117
2019,05,12,21,00,00,81.08922
2019,05,12,21,30,00,84.28597
2019,05,12,22,00,00,83.56936
2019,05,12,22,30,00,83.82931
2019,05,12,23,00,00,83.58336
2019,05,12,23,30,00,84.76703
2019,05,13,00,00,00,85.58522
2019,05,13,00,30,00,87.40208
2019,05,13,01,00,00,89.8095
2019,05,13,01,30,00,91.83128
2019,05,13,02,00,00,93.05767
2019,05,13,02,30,00,93.48305
2019,05,13,03,00,00,94.45036
2019,05,13,03,30,00,95.45881
2019,05,13,04,00,00,95.92464
2019,05,13,04,30,00,95.58917
2019,05,13,05,00,00,94.64064
2019,05,13,05,30,00,92.62308
2019,05,13,06,00,00,92.48017
2019,05,13,06,30,00,87.88181
2019,05,13,07,00,00,84.43033
2019,05,13,07,30,00,80.85919
2019,05,13,08,00,00,75.80675
2019,05,13,08,30,00,67.87658
2019,05,13,09,00,00,60.93415
2019,05,13,09,30,00,57.36366
2019,05,13,10,00,00,56.70111
2019,05,13,10,30,00,51.8055
2019,05,13,11,00,00,49.34253
2019,05,13,11,30,00,49.58794
2019,05,13,12,00,00,49.33706
2019,05,13,12,30,00,48.35707
2019,05,13,13,00,00,47.19525
2019,05,13,13,30,00,47.89997
2019,05,13,14,00,00,50.09728
2019,05,13,14,30,00,52.38747
2019,05,13,15,00,00,48.6292
2019,05,13,15,30,00,51.68171
2019,05,13,16,00,00,50.9095
2019,05,13,16,30,00,53.29422
2019,05,13,17,00,00,55.34667
2019,05,13,17,30,00,50.47211
2019,05,13,18,00,00,50.99314
2019,05,13,18,30,00,52.41153
2019,05,13,19,00,00,55.00636
2019,05,13,19,30,00,54.66094
2019,05,13,20,00,00,58.56845
2019,05,13,20,30,00,61.88675
2019,05,13,21,00,00,64.46922
2019,05,13,21,30,00,65.13086
2019,05,13,22,00,00,65.27525
2019,05,13,22,30,00,66.95956
2019,05,13,23,00,00,70.56578
2019,05,13,23,30,00,71.95739
2019,05,14,00,00,00,73.94786
2019,05,14,00,30,00,75.757
2019,05,14,01,00,00,77.08953
2019,05,14,01,30,00,77.44125
2019,05,14,02,00,00,78.6915
2019,05,14,02,30,00,79.09478
2019,05,14,03,00,00,78.21706
2019,05,14,03,30,00,75.35747
2019,05,14,04,00,00,71.62736
2019,05,14,04,30,00,70.74781
2019,05,14,05,00,00,71.85222
2019,05,14,05,30,00,69.04492
2019,05,14,06,00,00,67.24789
2019,05,14,06,30,00,67.97414
2019,05,14,07,00,00,65.02944
2019,05,14,07,30,00,59.13486
2019,05,14,08,00,00,51.3502
2019,05,14,08,30,00,44.41704
2019,05,14,09,00,00,41.235
2019,05,14,09,30,00,41.63506
2019,05,14,10,00,00,38.59117
2019,05,14,10,30,00,37.1939
2019,05,14,11,00,00,35.26997
2019,05,14,11,30,00,35.63939
2019,05,14,12,00,00,36.07642
2019,05,14,12,30,00,35.55247
2019,05,14,13,00,00,34.33039
2019,05,14,13,30,00,33.49664
2019,05,14,14,00,00,34.15894
2019,05,14,14,30,00,33.42736
2019,05,14,15,00,00,33.83547
2019,05,14,15,30,00,34.35795
2019,05,14,16,00,00,34.56528
2019,05,14,16,30,00,34.72328
2019,05,14,17,00,00,34.30683
2019,05,14,17,30,00,37.31353
2019,05,14,18,00,00,38.82939
2019,05,14,18,30,00,39.99219
2019,05,14,19,00,00,43.53053
2019,05,14,19,30,00,45.89883
2019,05,14,20,00,00,47.57456
2019,05,14,20,30,00,49.47175
2019,05,14,21,00,00,51.72269
2019,05,14,21,30,00,53.97075
2019,05,14,22,00,00,56.82783
2019,05,14,22,30,00,57.56222
2019,05,14,23,00,00,57.44936
2019,05,14,23,30,00,59.00814
2019,05,15,00,00,00,59.83939
2019,05,15,00,30,00,60.21933
2019,05,15,01,00,00,59.75497
2019,05,15,01,30,00,63.00061
2019,05,15,02,00,00,66.64272
2019,05,15,02,30,00,69.52031
2019,05,15,03,00,00,65.41372
2019,05,15,03,30,00,63.23683
2019,05,15,04,00,00,61.25489
2019,05,15,04,30,00,60.75414
2019,05,15,05,00,00,62.70639
2019,05,15,05,30,00,60.56764
2019,05,15,06,00,00,55.03661
2019,05,15,06,30,00,50.45683
2019,05,15,07,00,00,48.74669
2019,05,15,07,30,00,48.32872
2019,05,15,08,00,00,46.69592
2019,05,15,08,30,00,42.53064
2019,05,15,09,00,00,42.90897
2019,05,15,09,30,00,44.99953
2019,05,15,10,00,00,46.52639
2019,05,15,10,30,00,45.70014
2019,05,15,11,00,00,44.78067
2019,05,15,11,30,00,42.78283
2019,05,15,12,00,00,43.12356
2019,05,15,12,30,00,43.15903
2019,05,15,13,00,00,41.28994
2019,05,15,13,30,00,39.09511
2019,05,15,14,00,00,37.86006
2019,05,15,14,30,00,38.57239
2019,05,15,15,00,00,37.23072
2019,05,15,15,30,00,35.99347
2019,05,15,16,00,00,36.01369
2019,05,15,16,30,00,37.38303
2019,05,15,17,00,00,39.50342
2019,05,15,17,30,00,41.3245
2019,05,15,18,00,00,41.51842
2019,05,15,18,30,00,39.02381
2019,05,15,19,00,00,40.10267
2019,05,15,19,30,00,42.87636
2019,05,15,20,00,00,44.36886
2019,05,15,20,30,00,44.50397
2019,05,15,21,00,00,47.41994
2019,05,15,21,30,00,47.30347
2019,05,15,22,00,00,48.27608
2019,05,15,22,30,00,49.95758
2019,05,15,23,00,00,50.65033
2019,05,15,23,30,00,52.60056
2019,05,16,00,00,00,54.74289
2019,05,16,00,30,00,57.44233
2019,05,16,01,00,00,60.52842
2019,05,16,01,30,00,68.35108
2019,05,16,02,00,00,69.01028
2019,05,16,02,30,00,66.46147
2019,05,16,03,00,00,66.74039
2019,05,16,03,30,00,59.64026
2019,05,16,04,00,00,53.97572
2019,05,16,04,30,00,55.79442
2019,05,16,05,00,00,59.895
2019,05,16,05,30,00,57.282
2019,05,16,06,00,00,55.49039
2019,05,16,06,30,00,56.35111
2019,05,16,07,00,00,54.54197
2019,05,16,07,30,00,43.52073
2019,05,16,08,00,00,44.87725
2019,05,16,08,30,00,45.00164
2019,05,16,09,00,00,44.22008
2019,05,16,09,30,00,42.19553
2019,05,16,10,00,00,41.203
2019,05,16,10,30,00,40.31956
2019,05,16,11,00,00,38.74486
2019,05,16,11,30,00,37.65328
2019,05,16,12,00,00,37.12528
2019,05,16,12,30,00,36.71903
2019,05,16,13,00,00,35.90528
2019,05,16,13,30,00,36.23067
2019,05,16,14,00,00,34.74861
2019,05,16,14,30,00,34.59914
2019,05,16,15,00,00,34.00178
2019,05,16,15,30,00,33.25572
2019,05,16,16,00,00,31.04047
2019,05,16,16,30,00,31.55606
2019,05,16,17,00,00,34.74569
2019,05,16,17,30,00,34.91108
2019,05,16,18,00,00,34.63194
2019,05,16,18,30,00,33.29058
2019,05,16,19,00,00,33.87603
2019,05,16,19,30,00,34.30069
2019,05,16,20,00,00,36.30964
2019,05,16,20,30,00,37.12619
2019,05,16,21,00,00,39.37164
2019,05,16,21,30,00,42.36964
2019,05,16,22,00,00,49.67283
2019,05,16,22,30,00,52.67267
2019,05,16,23,00,00,56.95069
