Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2008,07,17,13,00,00,173.88267
2008,07,17,13,30,00,262.329
2008,07,17,14,00,00,428.23
2008,07,17,14,30,00,467.51633
2008,07,17,15,00,00,326.53267
2008,07,17,15,30,00,127.171
2008,07,17,16,00,00,211.95367
2008,07,17,16,30,00,315.22
2008,07,17,17,00,00,185.22967
2008,07,17,17,30,00,69.73933
2008,07,17,18,00,00,92.848
2008,07,17,18,30,00,75.93167
2008,07,17,19,00,00,66.745
2008,07,17,19,30,00,41.702
2008,07,17,20,00,00,21.33267
2008,07,17,20,30,00,13.67733
2008,07,17,21,00,00,7.228
2008,07,17,21,30,00,2.812
2008,07,17,22,00,00,1.964
2008,07,17,22,30,00,0.988
2008,07,17,23,00,00,0.364
2008,07,17,23,30,00,-0.292
2008,07,18,00,00,00,0.042
2008,07,18,00,30,00,-0.038
2008,07,18,01,00,00,-0.31
2008,07,18,01,30,00,0.634
2008,07,18,02,00,00,1.002
2008,07,18,02,30,00,1.546
2008,07,18,03,00,00,5.226
2008,07,18,03,30,00,11.738
2008,07,18,04,00,00,27.41133
2008,07,18,04,30,00,60.67733
2008,07,18,05,00,00,101.37433
2008,07,18,05,30,00,115.295
2008,07,18,06,00,00,103.83833
2008,07,18,06,30,00,144.90133
2008,07,18,07,00,00,169.56133
2008,07,18,07,30,00,209.537
2008,07,18,08,00,00,257.19367
2008,07,18,08,30,00,446.66633
2008,07,18,09,00,00,539.00233
2008,07,18,09,30,00,403.71433
2008,07,18,10,00,00,305.87267
2008,07,18,10,30,00,596.67567
2008,07,18,11,00,00,167.28933
2008,07,18,11,30,00,581.36167
2008,07,18,12,00,00,676.705
2008,07,18,12,30,00,621.65567
2008,07,18,13,00,00,418.91767
2008,07,18,13,30,00,119.55267
2008,07,18,14,00,00,200.81533
2008,07,18,14,30,00,237.91067
2008,07,18,15,00,00,413.87633
2008,07,18,15,30,00,331.42933
2008,07,18,16,00,00,59.15867
2008,07,18,16,30,00,102.28633
2008,07,18,17,00,00,166.13633
2008,07,18,17,30,00,111.13467
2008,07,18,18,00,00,215.08933
2008,07,18,18,30,00,185.00333
2008,07,18,19,00,00,162.248
2008,07,18,19,30,00,103.56567
2008,07,18,20,00,00,70.02433
2008,07,18,20,30,00,19.69667
2008,07,18,21,00,00,8.378
2008,07,18,21,30,00,3.962
2008,07,18,22,00,00,0.298
2008,07,18,22,30,00,-0.326
2008,07,18,23,00,00,-0.63
2008,07,18,23,30,00,-0.342
2008,07,19,00,00,00,1.392
2008,07,19,00,30,00,0.96
2008,07,19,01,00,00,0.192
2008,07,19,01,30,00,0.448
2008,07,19,02,00,00,0.464
2008,07,19,02,30,00,1.408
2008,07,19,03,00,00,4.144
2008,07,19,03,30,00,7.712
2008,07,19,04,00,00,15.296
2008,07,19,04,30,00,39.237
2008,07,19,05,00,00,62.25033
2008,07,19,05,30,00,133.86133
2008,07,19,06,00,00,148.72833
2008,07,19,06,30,00,159.53
2008,07,19,07,00,00,139.317
2008,07,19,07,30,00,278.591
2008,07,19,08,00,00,333.354
2008,07,19,08,30,00,425.51333
2008,07,19,09,00,00,367.96633
2008,07,19,09,30,00,577.33367
2008,07,19,10,00,00,347.88433
2008,07,19,10,30,00,300.084
2008,07,19,11,00,00,121.15533
2008,07,19,11,30,00,629.56633
2008,07,19,12,00,00,691.60867
2008,07,19,12,30,00,673.382
2008,07,19,13,00,00,692.47233
2008,07,19,13,30,00,403.19033
2008,07,19,14,00,00,290.68867
2008,07,19,14,30,00,331.67267
2008,07,19,15,00,00,331.20867
2008,07,19,15,30,00,142.599
2008,07,19,16,00,00,249.45133
2008,07,19,16,30,00,326.40833
2008,07,19,17,00,00,174.26833
2008,07,19,17,30,00,374.897
2008,07,19,18,00,00,156.537
2008,07,19,18,30,00,221.90933
2008,07,19,19,00,00,111.651
2008,07,19,19,30,00,44.58033
2008,07,19,20,00,00,34.178
2008,07,19,20,30,00,20.704
2008,07,19,21,00,00,15.472
2008,07,19,21,30,00,5.52
2008,07,19,22,00,00,-0.832
2008,07,19,22,30,00,-0.976
2008,07,19,23,00,00,-1.36
2008,07,19,23,30,00,-1.104
2008,07,20,00,00,00,-0.956
2008,07,20,00,30,00,-0.876
2008,07,20,01,00,00,-0.956
2008,07,20,01,30,00,-1.036
2008,07,20,02,00,00,-1.148
2008,07,20,02,30,00,0.5
2008,07,20,03,00,00,3.412
2008,07,20,03,30,00,9.17433
2008,07,20,04,00,00,20.702
2008,07,20,04,30,00,46.95833
2008,07,20,05,00,00,88.808
2008,07,20,05,30,00,105.46567
2008,07,20,06,00,00,169.76733
2008,07,20,06,30,00,169.36533
2008,07,20,07,00,00,246.51667
2008,07,20,07,30,00,286.34967
2008,07,20,08,00,00,369.403
2008,07,20,08,30,00,406.60967
2008,07,20,09,00,00,407.538
2008,07,20,09,30,00,380.71833
2008,07,20,10,00,00,367.61
2008,07,20,10,30,00,314.448
2008,07,20,11,00,00,192.12167
2008,07,20,11,30,00,200.42767
2008,07,20,12,00,00,244.548
2008,07,20,12,30,00,263.238
2008,07,20,13,00,00,238.51467
2008,07,20,13,30,00,183.14433
2008,07,20,14,00,00,157.138
2008,07,20,14,30,00,152.146
2008,07,20,15,00,00,160.21
2008,07,20,15,30,00,148.258
2008,07,20,16,00,00,123.64633
2008,07,20,16,30,00,71.77933
2008,07,20,17,00,00,123.824
2008,07,20,17,30,00,103.06467
2008,07,20,18,00,00,88.904
2008,07,20,18,30,00,85.65267
2008,07,20,19,00,00,52.63967
2008,07,20,19,30,00,40.014
2008,07,20,20,00,00,24.206
2008,07,20,20,30,00,12.53767
2008,07,20,21,00,00,5.796
2008,07,20,21,30,00,3.796
2008,07,20,22,00,00,2.612
2008,07,20,22,30,00,2.452
2008,07,20,23,00,00,1.172
2008,07,20,23,30,00,1.028
2008,07,21,00,00,00,-0.23467
2008,07,21,00,30,00,-1.26
2008,07,21,01,00,00,-1.58
2008,07,21,01,30,00,-1.388
2008,07,21,02,00,00,-0.97167
2008,07,21,02,30,00,0.08733
2008,07,21,03,00,00,0.42567
2008,07,21,03,30,00,0.94
2008,07,21,04,00,00,3.30967
2008,07,21,04,30,00,5.79
2008,07,21,05,00,00,10.83
2008,07,21,05,30,00,12.846
2008,07,21,06,00,00,15.79
2008,07,21,06,30,00,16.046
2008,07,21,07,00,00,14.03
2008,07,21,07,30,00,19.086
2008,07,21,08,00,00,21.822
2008,07,21,08,30,00,21.134
2008,07,21,09,00,00,41.34433
2008,07,21,09,30,00,49.761
2008,07,21,10,00,00,44.12667
2008,07,21,10,30,00,60.40567
2008,07,21,11,00,00,80.872
2008,07,21,11,30,00,77.352
2008,07,21,12,00,00,102.893
2008,07,21,12,30,00,141.66767
2008,07,21,13,00,00,130.386
2008,07,21,13,30,00,130.114
2008,07,21,14,00,00,92.34633
2008,07,21,14,30,00,108.78133
2008,07,21,15,00,00,102.85933
2008,07,21,15,30,00,123.40833
2008,07,21,16,00,00,79.432
2008,07,21,16,30,00,81.75233
2008,07,21,17,00,00,69.239
2008,07,21,17,30,00,51.746
2008,07,21,18,00,00,47.92133
2008,07,21,18,30,00,27.182
2008,07,21,19,00,00,27.566
2008,07,21,19,30,00,16.814
2008,07,21,20,00,00,11.038
2008,07,21,20,30,00,10.462
2008,07,21,21,00,00,4.862
2008,07,21,21,30,00,2.91
2008,07,21,22,00,00,1.91767
2008,07,21,22,30,00,1.742
2008,07,21,23,00,00,1.982
2008,07,21,23,30,00,1.438
2008,07,22,00,00,00,-0.502
2008,07,22,00,30,00,-0.134
2008,07,22,01,00,00,-0.134
2008,07,22,01,30,00,-0.246
2008,07,22,02,00,00,-0.406
2008,07,22,02,30,00,-0.086
2008,07,22,03,00,00,0.202
2008,07,22,03,30,00,1.578
2008,07,22,04,00,00,3.706
2008,07,22,04,30,00,9.818
2008,07,22,05,00,00,17.322
2008,07,22,05,30,00,19.882
2008,07,22,06,00,00,22.01
2008,07,22,06,30,00,29.27667
2008,07,22,07,00,00,39.138
2008,07,22,07,30,00,38.529
2008,07,22,08,00,00,41.524
2008,07,22,08,30,00,56.356
2008,07,22,09,00,00,76.551
2008,07,22,09,30,00,81.83267
2008,07,22,10,00,00,93.5
2008,07,22,10,30,00,85.24167
2008,07,22,11,00,00,93.067
2008,07,22,11,30,00,104.045
2008,07,22,12,00,00,205.777
2008,07,22,12,30,00,144.87
2008,07,22,13,00,00,87.97833
2008,07,22,13,30,00,126.29
2008,07,22,14,00,00,103.40667
2008,07,22,14,30,00,144.37433
2008,07,22,15,00,00,73.832
2008,07,22,15,30,00,90.90633
2008,07,22,16,00,00,61.71633
2008,07,22,16,30,00,52.244
2008,07,22,17,00,00,38.59533
2008,07,22,17,30,00,38.25433
2008,07,22,18,00,00,26.269
2008,07,22,18,30,00,20.699
2008,07,22,19,00,00,5.146
2008,07,22,19,30,00,17.274
2008,07,22,20,00,00,20.282
2008,07,22,20,30,00,9.866
2008,07,22,21,00,00,2.154
2008,07,22,21,30,00,0.634
2008,07,22,22,00,00,0.506
2008,07,22,22,30,00,0.314
2008,07,22,23,00,00,0.378
2008,07,22,23,30,00,0.522
2008,07,23,00,00,00,0.716
2008,07,23,00,30,00,0.14
2008,07,23,01,00,00,0.604
2008,07,23,01,30,00,0.54
2008,07,23,02,00,00,0.684
2008,07,23,02,30,00,0.652
2008,07,23,03,00,00,1.292
2008,07,23,03,30,00,3.596
2008,07,23,04,00,00,11.356
2008,07,23,04,30,00,22.652
2008,07,23,05,00,00,72.08733
2008,07,23,05,30,00,135.25233
2008,07,23,06,00,00,207.074
2008,07,23,06,30,00,277.95333
2008,07,23,07,00,00,330.523
2008,07,23,07,30,00,390.77633
2008,07,23,08,00,00,425.16567
2008,07,23,08,30,00,505.66267
2008,07,23,09,00,00,562.04267
2008,07,23,09,30,00,377.477
2008,07,23,10,00,00,548.071
2008,07,23,10,30,00,625.862
2008,07,23,11,00,00,698.936
2008,07,23,11,30,00,668.78267
2008,07,23,12,00,00,694.436
2008,07,23,12,30,00,708.22933
2008,07,23,13,00,00,727.35367
2008,07,23,13,30,00,680.28967
2008,07,23,14,00,00,679.15167
2008,07,23,14,30,00,639.513
2008,07,23,15,00,00,603.01133
2008,07,23,15,30,00,522.97733
2008,07,23,16,00,00,443.13733
2008,07,23,16,30,00,446.066
2008,07,23,17,00,00,388.03867
2008,07,23,17,30,00,324.12067
2008,07,23,18,00,00,224.13433
2008,07,23,18,30,00,194.35167
2008,07,23,19,00,00,157.89633
2008,07,23,19,30,00,88.186
2008,07,23,20,00,00,22.876
2008,07,23,20,30,00,25.036
2008,07,23,21,00,00,6.396
2008,07,23,21,30,00,1.5
2008,07,23,22,00,00,-0.196
2008,07,23,22,30,00,-0.964
2008,07,23,23,00,00,-0.916
2008,07,23,23,30,00,-0.9
2008,07,24,00,00,00,0.06
2008,07,24,00,30,00,-0.004
2008,07,24,01,00,00,0.62
2008,07,24,01,30,00,0.876
2008,07,24,02,00,00,1.452
2008,07,24,02,30,00,1.58
2008,07,24,03,00,00,2.636
2008,07,24,03,30,00,5.02
2008,07,24,04,00,00,11.436
2008,07,24,04,30,00,26.956
2008,07,24,05,00,00,53.84333
2008,07,24,05,30,00,101.278
2008,07,24,06,00,00,184.46267
2008,07,24,06,30,00,261.82167
2008,07,24,07,00,00,322.74667
2008,07,24,07,30,00,383.62267
2008,07,24,08,00,00,443.29867
2008,07,24,08,30,00,469.224
2008,07,24,09,00,00,489.86867
2008,07,24,09,30,00,633.40233
2008,07,24,10,00,00,521.36333
2008,07,24,10,30,00,601.86
2008,07,24,11,00,00,696.16633
2008,07,24,11,30,00,613.62333
2008,07,24,12,00,00,599.459
2008,07,24,12,30,00,666.913
2008,07,24,13,00,00,719.818
2008,07,24,13,30,00,729.35833
2008,07,24,14,00,00,733.53633
2008,07,24,14,30,00,694.166
2008,07,24,15,00,00,613.99167
2008,07,24,15,30,00,551.25733
2008,07,24,16,00,00,504.00033
2008,07,24,16,30,00,430.87967
2008,07,24,17,00,00,375.27
2008,07,24,17,30,00,322.29833
2008,07,24,18,00,00,211.219
2008,07,24,18,30,00,205.874
2008,07,24,19,00,00,150.631
2008,07,24,19,30,00,101.05267
2008,07,24,20,00,00,56.19633
2008,07,24,20,30,00,23.372
2008,07,24,21,00,00,5.964
2008,07,24,21,30,00,0.652
2008,07,24,22,00,00,-0.66
2008,07,24,22,30,00,-0.708
2008,07,24,23,00,00,-0.852
2008,07,24,23,30,00,-1.828
2008,07,25,00,00,00,-0.538
2008,07,25,00,30,00,0.07
2008,07,25,01,00,00,-0.154
2008,07,25,01,30,00,-0.394
2008,07,25,02,00,00,-0.49
2008,07,25,02,30,00,0.038
2008,07,25,03,00,00,1.59
2008,07,25,03,30,00,6.63
2008,07,25,04,00,00,17.862
2008,07,25,04,30,00,41.626
2008,07,25,05,00,00,86.725
2008,07,25,05,30,00,138.23933
2008,07,25,06,00,00,194.603
2008,07,25,06,30,00,252.85467
2008,07,25,07,00,00,312.58067
2008,07,25,07,30,00,373.409
2008,07,25,08,00,00,432.557
2008,07,25,08,30,00,487.38433
2008,07,25,09,00,00,541.221
2008,07,25,09,30,00,510.254
2008,07,25,10,00,00,534.947
2008,07,25,10,30,00,624.646
2008,07,25,11,00,00,561.52867
2008,07,25,11,30,00,488.505
2008,07,25,12,00,00,592.12633
2008,07,25,12,30,00,696.61367
2008,07,25,13,00,00,654.85933
2008,07,25,13,30,00,481.97633
2008,07,25,14,00,00,657.45367
2008,07,25,14,30,00,342.043
2008,07,25,15,00,00,206.03033
2008,07,25,15,30,00,338.122
2008,07,25,16,00,00,533.58767
2008,07,25,16,30,00,435.006
2008,07,25,17,00,00,321.04633
2008,07,25,17,30,00,319.26967
2008,07,25,18,00,00,229.715
2008,07,25,18,30,00,139.96733
2008,07,25,19,00,00,82.78833
2008,07,25,19,30,00,72.24133
2008,07,25,20,00,00,48.10833
2008,07,25,20,30,00,15.974
2008,07,25,21,00,00,7.99
2008,07,25,21,30,00,2.63
2008,07,25,22,00,00,1.254
2008,07,25,22,30,00,0.566
2008,07,25,23,00,00,-0.074
2008,07,25,23,30,00,0.166
2008,07,26,00,00,00,0.374
2008,07,26,00,30,00,-0.362
2008,07,26,01,00,00,-0.122
2008,07,26,01,30,00,0.214
2008,07,26,02,00,00,0.31
2008,07,26,02,30,00,0.486
2008,07,26,03,00,00,2.598
2008,07,26,03,30,00,10.77933
2008,07,26,04,00,00,30.176
2008,07,26,04,30,00,65.959
2008,07,26,05,00,00,102.079
2008,07,26,05,30,00,134.75767
2008,07,26,06,00,00,192.06667
2008,07,26,06,30,00,250.223
2008,07,26,07,00,00,309.85167
2008,07,26,07,30,00,369.738
2008,07,26,08,00,00,432.13433
2008,07,26,08,30,00,465.56533
2008,07,26,09,00,00,549.80833
2008,07,26,09,30,00,595.833
2008,07,26,10,00,00,642.46967
2008,07,26,10,30,00,680.01233
2008,07,26,11,00,00,643.54067
2008,07,26,11,30,00,720.54933
2008,07,26,12,00,00,714.77167
2008,07,26,12,30,00,544.97533
2008,07,26,13,00,00,704.9
2008,07,26,13,30,00,471.35867
2008,07,26,14,00,00,512.95167
2008,07,26,14,30,00,525.499
2008,07,26,15,00,00,537.79033
2008,07,26,15,30,00,543.51967
2008,07,26,16,00,00,433.19
2008,07,26,16,30,00,435.97567
2008,07,26,17,00,00,376.395
2008,07,26,17,30,00,318.51033
2008,07,26,18,00,00,215.254
2008,07,26,18,30,00,199.044
2008,07,26,19,00,00,142.424
2008,07,26,19,30,00,93.981
2008,07,26,20,00,00,52.91633
2008,07,26,20,30,00,21.776
2008,07,26,21,00,00,6.47133
2008,07,26,21,30,00,1.046
2008,07,26,22,00,00,-0.042
2008,07,26,22,30,00,-0.154
2008,07,26,23,00,00,-0.41
2008,07,26,23,30,00,-0.186
2008,07,27,00,00,00,0.148
2008,07,27,00,30,00,0.004
2008,07,27,01,00,00,0.052
2008,07,27,01,30,00,0.34
2008,07,27,02,00,00,0.308
2008,07,27,02,30,00,0.404
2008,07,27,03,00,00,2.052
2008,07,27,03,30,00,6.324
2008,07,27,04,00,00,16.16733
2008,07,27,04,30,00,41.23
2008,07,27,05,00,00,83.68733
2008,07,27,05,30,00,133.23467
2008,07,27,06,00,00,189.439
2008,07,27,06,30,00,251.37233
2008,07,27,07,00,00,312.53867
2008,07,27,07,30,00,374.85633
2008,07,27,08,00,00,435.397
2008,07,27,08,30,00,490.72267
2008,07,27,09,00,00,541.54933
2008,07,27,09,30,00,593.86467
2008,07,27,10,00,00,616.75
2008,07,27,10,30,00,670.01
2008,07,27,11,00,00,690.55733
2008,07,27,11,30,00,701.26567
2008,07,27,12,00,00,717.141
2008,07,27,12,30,00,714.26
2008,07,27,13,00,00,700.994
2008,07,27,13,30,00,676.71433
2008,07,27,14,00,00,656.42367
2008,07,27,14,30,00,621.67967
2008,07,27,15,00,00,577.525
2008,07,27,15,30,00,535.64367
2008,07,27,16,00,00,486.96133
2008,07,27,16,30,00,435.71933
2008,07,27,17,00,00,367.319
2008,07,27,17,30,00,312.65067
2008,07,27,18,00,00,205.12167
2008,07,27,18,30,00,193.45633
2008,07,27,19,00,00,134.35533
2008,07,27,19,30,00,85.32
2008,07,27,20,00,00,47.95033
2008,07,27,20,30,00,20.282
2008,07,27,21,00,00,5.38
2008,07,27,21,30,00,0.004
2008,07,27,22,00,00,0.756
2008,07,27,22,30,00,-0.716
2008,07,27,23,00,00,-0.428
2008,07,27,23,30,00,-0.796
2008,07,28,00,00,00,-0.716
2008,07,28,00,30,00,-0.684
2008,07,28,01,00,00,-0.876
2008,07,28,01,30,00,-0.316
2008,07,28,02,00,00,-0.364
2008,07,28,02,30,00,0.004
2008,07,28,03,00,00,0.884
2008,07,28,03,30,00,4.948
2008,07,28,04,00,00,12.47467
2008,07,28,04,30,00,23.038
2008,07,28,05,00,00,42.87933
2008,07,28,05,30,00,106.254
2008,07,28,06,00,00,87.99467
2008,07,28,06,30,00,140.21333
2008,07,28,07,00,00,307.29233
2008,07,28,07,30,00,358.28
2008,07,28,08,00,00,339.54067
2008,07,28,08,30,00,458.23933
2008,07,28,09,00,00,552.61333
2008,07,28,09,30,00,593.62867
2008,07,28,10,00,00,627.59033
2008,07,28,10,30,00,641.32167
2008,07,28,11,00,00,676.33533
2008,07,28,11,30,00,565.31967
2008,07,28,12,00,00,578.458
2008,07,28,12,30,00,499.63967
2008,07,28,13,00,00,620.53167
2008,07,28,13,30,00,369.57967
2008,07,28,14,00,00,339.63667
2008,07,28,14,30,00,351.862
2008,07,28,15,00,00,169.00633
2008,07,28,15,30,00,273.78167
2008,07,28,16,00,00,217.78433
2008,07,28,16,30,00,302.97133
2008,07,28,17,00,00,381.43633
2008,07,28,17,30,00,179.48667
2008,07,28,18,00,00,173.19833
2008,07,28,18,30,00,175.35633
2008,07,28,19,00,00,93.11533
2008,07,28,19,30,00,98.493
2008,07,28,20,00,00,44.20733
2008,07,28,20,30,00,15.35433
2008,07,28,21,00,00,4.052
2008,07,28,21,30,00,0.868
2008,07,28,22,00,00,1.156
2008,07,28,22,30,00,1.204
2008,07,28,23,00,00,0.548
2008,07,28,23,30,00,-0.012
2008,07,29,00,00,00,-0.138
2008,07,29,00,30,00,0.214
2008,07,29,01,00,00,0.406
2008,07,29,01,30,00,0.662
2008,07,29,02,00,00,0.486
2008,07,29,02,30,00,0.854
2008,07,29,03,00,00,1.766
2008,07,29,03,30,00,5.206
2008,07,29,04,00,00,13.84
2008,07,29,04,30,00,36.833
2008,07,29,05,00,00,77.37133
2008,07,29,05,30,00,125.654
2008,07,29,06,00,00,185.044
2008,07,29,06,30,00,245.74667
2008,07,29,07,00,00,307.377
2008,07,29,07,30,00,369.31067
2008,07,29,08,00,00,432.49467
2008,07,29,08,30,00,489.97833
2008,07,29,09,00,00,541.28667
2008,07,29,09,30,00,571.19767
2008,07,29,10,00,00,556.87433
2008,07,29,10,30,00,652.79967
2008,07,29,11,00,00,696.15667
2008,07,29,11,30,00,713.32833
2008,07,29,12,00,00,697.62767
2008,07,29,12,30,00,712.81724
2008,07,29,13,00,00,698.636
2008,07,29,13,30,00,659.96933
2008,07,29,14,00,00,632.285
2008,07,29,14,30,00,631.45233
2008,07,29,15,00,00,589.298
2008,07,29,15,30,00,537.494
2008,07,29,16,00,00,480.97
2008,07,29,16,30,00,435.99833
2008,07,29,17,00,00,374.97733
2008,07,29,17,30,00,315.37833
2008,07,29,18,00,00,214.61967
2008,07,29,18,30,00,185.23533
2008,07,29,19,00,00,137.32067
2008,07,29,19,30,00,88.878
2008,07,29,20,00,00,36.46633
2008,07,29,20,30,00,11.82067
2008,07,29,21,00,00,2.454
2008,07,29,21,30,00,-0.17
2008,07,29,22,00,00,-0.762
2008,07,29,22,30,00,-0.474
2008,07,29,23,00,00,-0.586
2008,07,29,23,30,00,-0.73
2008,07,30,00,00,00,-0.758
2008,07,30,00,30,00,-0.054
2008,07,30,01,00,00,0.138
2008,07,30,01,30,00,0.618
2008,07,30,02,00,00,0.554
2008,07,30,02,30,00,0.074
2008,07,30,03,00,00,0.682
2008,07,30,03,30,00,5.93
2008,07,30,04,00,00,17.043
2008,07,30,04,30,00,38.98067
2008,07,30,05,00,00,80.54333
2008,07,30,05,30,00,127.48233
2008,07,30,06,00,00,183.28767
2008,07,30,06,30,00,245.831
2008,07,30,07,00,00,310.214
2008,07,30,07,30,00,371.54033
2008,07,30,08,00,00,431.187
2008,07,30,08,30,00,487.91967
2008,07,30,09,00,00,542.26933
2008,07,30,09,30,00,588.648
2008,07,30,10,00,00,629.98667
2008,07,30,10,30,00,664.794
2008,07,30,11,00,00,688.546
2008,07,30,11,30,00,701.316
2008,07,30,12,00,00,708.532
2008,07,30,12,30,00,706.5
2008,07,30,13,00,00,696.596
2008,07,30,13,30,00,674.34933
2008,07,30,14,00,00,654.634
2008,07,30,14,30,00,620.96
2008,07,30,15,00,00,574.58133
2008,07,30,15,30,00,528.37733
2008,07,30,16,00,00,479.71033
2008,07,30,16,30,00,425.82567
2008,07,30,17,00,00,366.419
2008,07,30,17,30,00,306.421
2008,07,30,18,00,00,208.62167
2008,07,30,18,30,00,190.489
2008,07,30,19,00,00,135.29267
2008,07,30,19,30,00,86.41667
2008,07,30,20,00,00,45.04633
2008,07,30,20,30,00,17.34733
2008,07,30,21,00,00,6.97
2008,07,30,21,30,00,3.802
2008,07,30,22,00,00,-1.078
2008,07,30,22,30,00,-0.598
2008,07,30,23,00,00,-0.15
2008,07,30,23,30,00,-0.006
2008,07,31,00,00,00,-2.65
2008,07,31,00,30,00,-2.76133
2008,07,31,01,00,00,-0.77167
2008,07,31,01,30,00,0.752
2008,07,31,02,00,00,0.944
2008,07,31,02,30,00,0.544
2008,07,31,03,00,00,0.976
2008,07,31,03,30,00,4.08
2008,07,31,04,00,00,12.112
2008,07,31,04,30,00,33.47533
2008,07,31,05,00,00,73.66167
2008,07,31,05,30,00,120.233
2008,07,31,06,00,00,175.478
2008,07,31,06,30,00,225.923
2008,07,31,07,00,00,292.32233
2008,07,31,07,30,00,353.10667
2008,07,31,08,00,00,414.30433
2008,07,31,08,30,00,469.91833
2008,07,31,09,00,00,516.57067
2008,07,31,09,30,00,480.56067
2008,07,31,10,00,00,426.94833
2008,07,31,10,30,00,615.34467
2008,07,31,11,00,00,644.69767
2008,07,31,11,30,00,406.81467
2008,07,31,12,00,00,641.352
2008,07,31,12,30,00,643.40133
2008,07,31,13,00,00,666.73567
2008,07,31,13,30,00,526.78033
2008,07,31,14,00,00,403.69333
2008,07,31,14,30,00,605.59933
2008,07,31,15,00,00,506.95167
2008,07,31,15,30,00,640.998
2008,07,31,16,00,00,430.56567
2008,07,31,16,30,00,310.39233
2008,07,31,17,00,00,455.65933
2008,07,31,17,30,00,327.259
2008,07,31,18,00,00,209.47133
2008,07,31,18,30,00,175.94233
2008,07,31,19,00,00,120.761
2008,07,31,19,30,00,75.134
2008,07,31,20,00,00,39.157
2008,07,31,20,30,00,14.16
2008,07,31,21,00,00,3.744
2008,07,31,21,30,00,1.568
2008,07,31,22,00,00,0.8
2008,07,31,22,30,00,0.64
2008,07,31,23,00,00,0.848
2008,07,31,23,30,00,0.848
2008,08,01,00,00,00,1.248
2008,08,01,00,30,00,1.232
2008,08,01,01,00,00,0.832
2008,08,01,01,30,00,1.232
2008,08,01,02,00,00,1.136
2008,08,01,02,30,00,1.232
2008,08,01,03,00,00,1.12
2008,08,01,03,30,00,2.496
2008,08,01,04,00,00,7.408
2008,08,01,04,30,00,11.74933
2008,08,01,05,00,00,16.538
2008,08,01,05,30,00,21.674
2008,08,01,06,00,00,37.64367
2008,08,01,06,30,00,72.70767
2008,08,01,07,00,00,51.51867
2008,08,01,07,30,00,44.71533
2008,08,01,08,00,00,50.73267
2008,08,01,08,30,00,117.40733
2008,08,01,09,00,00,118.848
2008,08,01,09,30,00,113.22933
2008,08,01,10,00,00,96.15433
2008,08,01,10,30,00,100.12267
2008,08,01,11,00,00,320.978
2008,08,01,11,30,00,115.984
2008,08,01,12,00,00,159.43367
2008,08,01,12,30,00,269.82933
2008,08,01,13,00,00,370.25433
2008,08,01,13,30,00,307.80667
2008,08,01,14,00,00,297.58
2008,08,01,14,30,00,392.33967
2008,08,01,15,00,00,378.52767
2008,08,01,15,30,00,356.02633
2008,08,01,16,00,00,526.085
2008,08,01,16,30,00,329.53933
2008,08,01,17,00,00,392.35533
2008,08,01,17,30,00,309.75867
2008,08,01,18,00,00,183.31133
2008,08,01,18,30,00,201.29967
2008,08,01,19,00,00,129.18633
2008,08,01,19,30,00,78.678
2008,08,01,20,00,00,20.874
2008,08,01,20,30,00,10.51567
2008,08,01,21,00,00,1.216
2008,08,01,21,30,00,-1.472
2008,08,01,22,00,00,-1.232
2008,08,01,22,30,00,-1.712
2008,08,01,23,00,00,-1.68
2008,08,01,23,30,00,-1.872
2008,08,02,00,00,00,0.006
2008,08,02,00,30,00,0.15
2008,08,02,01,00,00,0.022
2008,08,02,01,30,00,0.102
2008,08,02,02,00,00,0.15
2008,08,02,02,30,00,0.262
2008,08,02,03,00,00,1.254
2008,08,02,03,30,00,3.622
2008,08,02,04,00,00,11.062
2008,08,02,04,30,00,29.679
2008,08,02,05,00,00,63.686
2008,08,02,05,30,00,115.18733
2008,08,02,06,00,00,172.83467
2008,08,02,06,30,00,233.585
2008,08,02,07,00,00,288.25567
2008,08,02,07,30,00,363.41133
2008,08,02,08,00,00,400.87633
2008,08,02,08,30,00,366.40367
2008,08,02,09,00,00,332.93867
2008,08,02,09,30,00,583.14533
2008,08,02,10,00,00,616.45067
2008,08,02,10,30,00,748.56567
2008,08,02,11,00,00,711.627
2008,08,02,11,30,00,528.621
2008,08,02,12,00,00,689.861
2008,08,02,12,30,00,749.78033
2008,08,02,13,00,00,719.086
2008,08,02,13,30,00,679.987
2008,08,02,14,00,00,464.68367
2008,08,02,14,30,00,551.93867
2008,08,02,15,00,00,577.97767
2008,08,02,15,30,00,516.50633
2008,08,02,16,00,00,367.84533
2008,08,02,16,30,00,305.716
2008,08,02,17,00,00,328.554
2008,08,02,17,30,00,283.07
2008,08,02,18,00,00,204.74567
2008,08,02,18,30,00,177.85933
2008,08,02,19,00,00,115.18633
2008,08,02,19,30,00,79.25933
2008,08,02,20,00,00,36.512
2008,08,02,20,30,00,11.55833
2008,08,02,21,00,00,3.766
2008,08,02,21,30,00,0.214
2008,08,02,22,00,00,-0.17
2008,08,02,22,30,00,-0.09
2008,08,02,23,00,00,-0.33
2008,08,02,23,30,00,-0.746
2008,08,03,00,00,00,-0.754
2008,08,03,00,30,00,-0.658
2008,08,03,01,00,00,-0.706
2008,08,03,01,30,00,-0.082
2008,08,03,02,00,00,-0.658
2008,08,03,02,30,00,-0.71207
