Year,Month,Day,Hour,Minute,Second,HYY_META.diffGLOB
2009,07,01,12,00,00,185.503
2009,07,01,12,30,00,233.07333
2009,07,01,13,00,00,245.67467
2009,07,01,13,30,00,309.012
2009,07,01,14,00,00,298.13633
2009,07,01,14,30,00,264.09933
2009,07,01,15,00,00,283.997
2009,07,01,15,30,00,253.931
2009,07,01,16,00,00,189.78267
2009,07,01,16,30,00,172.731
2009,07,01,17,00,00,150.00167
2009,07,01,17,30,00,150.472
2009,07,01,18,00,00,113.37333
2009,07,01,18,30,00,82.54133
2009,07,01,19,00,00,68.36567
2009,07,01,19,30,00,55.696
2009,07,01,20,00,00,44.684
2009,07,01,20,30,00,35.08133
2009,07,01,21,00,00,24.28433
2009,07,01,21,30,00,8.94
2009,07,01,22,00,00,2.72367
2009,07,01,22,30,00,0.527
2009,07,01,23,00,00,0.777
2009,07,01,23,30,00,0.53467
2009,07,02,00,00,00,0.346
2009,07,02,00,30,00,0.29933
2009,07,02,01,00,00,0.30667
2009,07,02,01,30,00,0.65
2009,07,02,02,00,00,1.916
2009,07,02,02,30,00,3.92067
2009,07,02,03,00,00,10.49633
2009,07,02,03,30,00,21.40367
2009,07,02,04,00,00,38.693
2009,07,02,04,30,00,60.678
2009,07,02,05,00,00,90.29567
2009,07,02,05,30,00,81.117
2009,07,02,06,00,00,109.23267
2009,07,02,06,30,00,111.00833
2009,07,02,07,00,00,99.36267
2009,07,02,07,30,00,107.32167
2009,07,02,08,00,00,122.094
2009,07,02,08,30,00,135.575
2009,07,02,09,00,00,141.18967
2009,07,02,09,30,00,120.258
2009,07,02,10,00,00,111.08767
2009,07,02,10,30,00,132.65067
2009,07,02,11,00,00,212.9
2009,07,02,11,30,00,193.30567
2009,07,02,12,00,00,207.12433
2009,07,02,12,30,00,179.098
2009,07,02,13,00,00,216.57867
2009,07,02,13,30,00,188.91733
2009,07,02,14,00,00,199.76867
2009,07,02,14,30,00,288.16733
2009,07,02,15,00,00,168.94267
2009,07,02,15,30,00,183.61933
2009,07,02,16,00,00,187.36367
2009,07,02,16,30,00,203.64667
2009,07,02,17,00,00,207.482
2009,07,02,17,30,00,118.73467
2009,07,02,18,00,00,78.778
2009,07,02,18,30,00,58.49467
2009,07,02,19,00,00,58.60167
2009,07,02,19,30,00,47.061
2009,07,02,20,00,00,35.67433
2009,07,02,20,30,00,26.76367
2009,07,02,21,00,00,17.28367
2009,07,02,21,30,00,9.00133
2009,07,02,22,00,00,3.133
2009,07,02,22,30,00,0.20433
2009,07,02,23,00,00,-0.768
2009,07,02,23,30,00,-0.76133
2009,07,03,00,00,00,-0.089
2009,07,03,00,30,00,-0.12767
2009,07,03,01,00,00,0.01633
2009,07,03,01,30,00,0.07133
2009,07,03,02,00,00,1.45367
2009,07,03,02,30,00,5.39867
2009,07,03,03,00,00,13.807
2009,07,03,03,30,00,26.63233
2009,07,03,04,00,00,31.80967
2009,07,03,04,30,00,56.984
2009,07,03,05,00,00,67.827
2009,07,03,05,30,00,59.611
2009,07,03,06,00,00,78.28767
2009,07,03,06,30,00,93.17833
2009,07,03,07,00,00,82.61233
2009,07,03,07,30,00,76.73267
2009,07,03,08,00,00,99.69133
2009,07,03,08,30,00,148.72233
2009,07,03,09,00,00,172.47867
2009,07,03,09,30,00,257.348
2009,07,03,10,00,00,301.15567
2009,07,03,10,30,00,275.66367
2009,07,03,11,00,00,160.22067
2009,07,03,11,30,00,224.85933
2009,07,03,12,00,00,212.24433
2009,07,03,12,30,00,210.07
2009,07,03,13,00,00,238.35967
2009,07,03,13,30,00,235.47
2009,07,03,14,00,00,165.98733
2009,07,03,14,30,00,179.486
2009,07,03,15,00,00,171.04633
2009,07,03,15,30,00,184.49867
2009,07,03,16,00,00,178.63
2009,07,03,16,30,00,223.828
2009,07,03,17,00,00,189.558
2009,07,03,17,30,00,147.25233
2009,07,03,18,00,00,133.55
2009,07,03,18,30,00,120.81533
2009,07,03,19,00,00,72.60433
2009,07,03,19,30,00,48.34767
2009,07,03,20,00,00,38.20633
2009,07,03,20,30,00,30.26367
2009,07,03,21,00,00,20.33833
2009,07,03,21,30,00,10.43533
2009,07,03,22,00,00,4.023
2009,07,03,22,30,00,1.46467
2009,07,03,23,00,00,0.376
2009,07,03,23,30,00,0.052
2009,07,04,00,00,00,-1.347
2009,07,04,00,30,00,-1.15533
2009,07,04,01,00,00,-0.39133
2009,07,04,01,30,00,0.36967
2009,07,04,02,00,00,1.46533
2009,07,04,02,30,00,3.32133
2009,07,04,03,00,00,9.21
2009,07,04,03,30,00,19.94033
2009,07,04,04,00,00,42.028
2009,07,04,04,30,00,60.008
2009,07,04,05,00,00,84.306
2009,07,04,05,30,00,97.18667
2009,07,04,06,00,00,113.816
2009,07,04,06,30,00,158.823
2009,07,04,07,00,00,222.45767
2009,07,04,07,30,00,201.08933
2009,07,04,08,00,00,166.56967
2009,07,04,08,30,00,225.571
2009,07,04,09,00,00,331.86233
2009,07,04,09,30,00,341.26133
2009,07,04,10,00,00,384.42667
2009,07,04,10,30,00,384.76367
2009,07,04,11,00,00,419.40767
2009,07,04,11,30,00,354.876
2009,07,04,12,00,00,361.927
2009,07,04,12,30,00,440.21533
2009,07,04,13,00,00,384.23867
2009,07,04,13,30,00,248.655
2009,07,04,14,00,00,292.68067
2009,07,04,14,30,00,272.14067
2009,07,04,15,00,00,240.187
2009,07,04,15,30,00,171.086
2009,07,04,16,00,00,167.19733
2009,07,04,16,30,00,163.297
2009,07,04,17,00,00,127.48733
2009,07,04,17,30,00,85.22833
2009,07,04,18,00,00,123.50267
2009,07,04,18,30,00,123.10233
2009,07,04,19,00,00,30.76533
2009,07,04,19,30,00,49.477
2009,07,04,20,00,00,46.80167
2009,07,04,20,30,00,37.64633
2009,07,04,21,00,00,25.35667
2009,07,04,21,30,00,9.21733
2009,07,04,22,00,00,3.034
2009,07,04,22,30,00,1.22767
2009,07,04,23,00,00,1.46567
2009,07,04,23,30,00,2.228
2009,07,05,00,00,00,1.22133
2009,07,05,00,30,00,0.697
2009,07,05,01,00,00,2.127
2009,07,05,01,30,00,1.555
2009,07,05,02,00,00,1.60267
2009,07,05,02,30,00,3.64967
2009,07,05,03,00,00,8.97533
2009,07,05,03,30,00,14.91467
2009,07,05,04,00,00,22.37133
2009,07,05,04,30,00,30.35967
2009,07,05,05,00,00,59.369
2009,07,05,05,30,00,86.498
2009,07,05,06,00,00,111.00967
2009,07,05,06,30,00,211.02733
2009,07,05,07,00,00,193.76967
2009,07,05,07,30,00,198.71033
2009,07,05,08,00,00,276.79167
2009,07,05,08,30,00,225.084
2009,07,05,09,00,00,274.383
2009,07,05,09,30,00,275.11633
2009,07,05,10,00,00,226.698
2009,07,05,10,30,00,370.857
2009,07,05,11,00,00,191.31367
2009,07,05,11,30,00,303.67867
2009,07,05,12,00,00,205.30033
2009,07,05,12,30,00,291.56733
2009,07,05,13,00,00,292.817
2009,07,05,13,30,00,240.506
2009,07,05,14,00,00,209.96067
2009,07,05,14,30,00,280.79933
2009,07,05,15,00,00,249.133
2009,07,05,15,30,00,235.46067
2009,07,05,16,00,00,206.31034
2009,07,05,16,30,00,174.76333
2009,07,05,17,00,00,228.315
2009,07,05,17,30,00,136.92833
2009,07,05,18,00,00,93.729
2009,07,05,18,30,00,106.84567
2009,07,05,19,00,00,65.40967
2009,07,05,19,30,00,48.024
2009,07,05,20,00,00,38.64867
2009,07,05,20,30,00,27.13633
2009,07,05,21,00,00,17.22667
2009,07,05,21,30,00,7.90267
2009,07,05,22,00,00,1.736
2009,07,05,22,30,00,-1.61067
2009,07,05,23,00,00,-2.37
2009,07,05,23,30,00,-3.42067
2009,07,06,00,00,00,-1.411
2009,07,06,00,30,00,-1.55
2009,07,06,01,00,00,-1.07333
2009,07,06,01,30,00,-1.074
2009,07,06,02,00,00,-1.212
2009,07,06,02,30,00,2.44533
2009,07,06,03,00,00,9.381
2009,07,06,03,30,00,19.232
2009,07,06,04,00,00,28.33833
2009,07,06,04,30,00,35.01467
2009,07,06,05,00,00,41.258
2009,07,06,05,30,00,48.527
2009,07,06,06,00,00,60.265
2009,07,06,06,30,00,72.21633
2009,07,06,07,00,00,90.989
2009,07,06,07,30,00,209.58867
2009,07,06,08,00,00,268.94233
2009,07,06,08,30,00,275.869
2009,07,06,09,00,00,284.99867
2009,07,06,09,30,00,262.244
2009,07,06,10,00,00,230.03767
2009,07,06,10,30,00,247.15467
2009,07,06,11,00,00,294.91933
2009,07,06,11,30,00,270.92133
2009,07,06,12,00,00,271.04667
2009,07,06,12,30,00,299.516
2009,07,06,13,00,00,284.19633
2009,07,06,13,30,00,302.03867
2009,07,06,14,00,00,240.226
2009,07,06,14,30,00,225.144
2009,07,06,15,00,00,81.83933
2009,07,06,15,30,00,138.6
2009,07,06,16,00,00,175.89267
2009,07,06,16,30,00,153.228
2009,07,06,17,00,00,93.02267
2009,07,06,17,30,00,89.34733
2009,07,06,18,00,00,108.72833
2009,07,06,18,30,00,89.76133
2009,07,06,19,00,00,43.26333
2009,07,06,19,30,00,35.15933
2009,07,06,20,00,00,27.49967
2009,07,06,20,30,00,19.55867
2009,07,06,21,00,00,15.24733
2009,07,06,21,30,00,6.396
2009,07,06,22,00,00,3.10133
2009,07,06,22,30,00,2.81533
2009,07,06,23,00,00,2.76767
2009,07,06,23,30,00,2.577
2009,07,07,00,00,00,-0.395
2009,07,07,00,30,00,-0.39667
2009,07,07,01,00,00,-1.72667
2009,07,07,01,30,00,-0.919
2009,07,07,02,00,00,-0.109
2009,07,07,02,30,00,0.462
2009,07,07,03,00,00,5.97233
2009,07,07,03,30,00,17.74967
2009,07,07,04,00,00,23.92367
2009,07,07,04,30,00,43.78933
2009,07,07,05,00,00,42.90333
2009,07,07,05,30,00,47.125
2009,07,07,06,00,00,52.67433
2009,07,07,06,30,00,56.614
2009,07,07,07,00,00,62.53967
2009,07,07,07,30,00,81.10467
2009,07,07,08,00,00,94.067
2009,07,07,08,30,00,191.903
2009,07,07,09,00,00,323.31267
2009,07,07,09,30,00,336.932
2009,07,07,10,00,00,202.389
2009,07,07,10,30,00,193.843
2009,07,07,11,00,00,128.436
2009,07,07,11,30,00,238.13
2009,07,07,12,00,00,304.842
2009,07,07,12,30,00,332.932
2009,07,07,13,00,00,320.95833
2009,07,07,13,30,00,304.55033
2009,07,07,14,00,00,219.7625
2009,07,07,14,30,00,255.059
2009,07,07,15,00,00,224.95333
2009,07,07,15,30,00,221.18833
2009,07,07,16,00,00,232.09
2009,07,07,16,30,00,172.10267
2009,07,07,17,00,00,128.96833
2009,07,07,17,30,00,88.60033
2009,07,07,18,00,00,46.588
2009,07,07,18,30,00,40.895
2009,07,07,19,00,00,19.318
2009,07,07,19,30,00,32.10967
2009,07,07,20,00,00,24.92333
2009,07,07,20,30,00,9.59033
2009,07,07,21,00,00,9.44233
2009,07,07,21,30,00,3.26267
2009,07,07,22,00,00,1.45733
2009,07,07,22,30,00,1.21933
2009,07,07,23,00,00,1.74
2009,07,07,23,30,00,1.74
2009,07,08,00,00,00,0.68533
2009,07,08,00,30,00,0.63767
2009,07,08,01,00,00,0.733
2009,07,08,01,30,00,0.733
2009,07,08,02,00,00,1.019
2009,07,08,02,30,00,1.877
2009,07,08,03,00,00,2.308
2009,07,08,03,30,00,6.136
2009,07,08,04,00,00,11.78067
2009,07,08,04,30,00,14.65133
2009,07,08,05,00,00,31.304
2009,07,08,05,30,00,38.96467
2009,07,08,06,00,00,59.55267
2009,07,08,06,30,00,72.536
2009,07,08,07,00,00,83.454
2009,07,08,07,30,00,107.29333
2009,07,08,08,00,00,94.88
2009,07,08,08,30,00,150.84867
2009,07,08,09,00,00,191.16333
2009,07,08,09,30,00,126.18967
2009,07,08,10,00,00,133.62967
2009,07,08,10,30,00,158.60333
2009,07,08,11,00,00,141.20933
2009,07,08,11,30,00,212.99833
2009,07,08,12,00,00,239.31667
2009,07,08,12,30,00,180.85967
2009,07,08,13,00,00,243.74733
2009,07,08,13,30,00,390.91633
2009,07,08,14,00,00,310.20933
2009,07,08,14,30,00,329.503
2009,07,08,15,00,00,302.10467
2009,07,08,15,30,00,161.169
2009,07,08,16,00,00,139.90533
2009,07,08,16,30,00,100.99733
2009,07,08,17,00,00,145.355
2009,07,08,17,30,00,92.91233
2009,07,08,18,00,00,102.82967
2009,07,08,18,30,00,94.72667
2009,07,08,19,00,00,97.28367
2009,07,08,19,30,00,55.885
2009,07,08,20,00,00,41.988
2009,07,08,20,30,00,34.829
2009,07,08,21,00,00,17.232
2009,07,08,21,30,00,6.11033
2009,07,08,22,00,00,2.644
2009,07,08,22,30,00,-0.38
2009,07,08,23,00,00,-0.764
2009,07,08,23,30,00,-1.964
2009,07,09,00,00,00,-1.05
2009,07,09,00,30,00,1.014
2009,07,09,01,00,00,0.39
2009,07,09,01,30,00,-0.47367
2009,07,09,02,00,00,1.302
2009,07,09,02,30,00,4.371
2009,07,09,03,00,00,9.68667
2009,07,09,03,30,00,19.743
2009,07,09,04,00,00,41.11167
2009,07,09,04,30,00,39.017
2009,07,09,05,00,00,37.313
2009,07,09,05,30,00,60.41733
2009,07,09,06,00,00,71.34567
2009,07,09,06,30,00,89.6
2009,07,09,07,00,00,132.331
2009,07,09,07,30,00,148.51667
2009,07,09,08,00,00,47.509
2009,07,09,08,30,00,91.82033
2009,07,09,09,00,00,51.602
2009,07,09,09,30,00,36.186
2009,07,09,10,00,00,44.09267
2009,07,09,10,30,00,38.32067
2009,07,09,11,00,00,58.473
2009,07,09,11,30,00,43.909
2009,07,09,12,00,00,49.01667
2009,07,09,12,30,00,48.73433
2009,07,09,13,00,00,34.638
2009,07,09,13,30,00,81.669
2009,07,09,14,00,00,110.621
2009,07,09,14,30,00,259.05933
2009,07,09,15,00,00,280.14667
2009,07,09,15,30,00,160.32
2009,07,09,16,00,00,192.00667
2009,07,09,16,30,00,206.38967
2009,07,09,17,00,00,63.78733
2009,07,09,17,30,00,79.924
2009,07,09,18,00,00,132.20533
2009,07,09,18,30,00,101.61433
2009,07,09,19,00,00,72.70267
2009,07,09,19,30,00,55.407
2009,07,09,20,00,00,13.166
2009,07,09,20,30,00,11.72633
2009,07,09,21,00,00,7.69
2009,07,09,21,30,00,4.854
2009,07,09,22,00,00,1.15333
2009,07,09,22,30,00,-0.672
2009,07,09,23,00,00,-1.00967
2009,07,09,23,30,00,1.014
2009,07,10,00,00,00,1.07267
2009,07,10,00,30,00,0.02133
2009,07,10,01,00,00,0.92833
2009,07,10,01,30,00,2.03033
2009,07,10,02,00,00,2.51
2009,07,10,02,30,00,3.51133
2009,07,10,03,00,00,6.90867
2009,07,10,03,30,00,15.519
2009,07,10,04,00,00,39.39167
2009,07,10,04,30,00,62.06767
2009,07,10,05,00,00,53.07533
2009,07,10,05,30,00,110.70633
2009,07,10,06,00,00,124.423
2009,07,10,06,30,00,124.68133
2009,07,10,07,00,00,113.05033
2009,07,10,07,30,00,68.88967
2009,07,10,08,00,00,94.232
2009,07,10,08,30,00,126.85733
2009,07,10,09,00,00,148.63567
2009,07,10,09,30,00,117.46167
2009,07,10,10,00,00,236.57767
2009,07,10,10,30,00,257.71586
2009,07,10,11,00,00,323.98633
2009,07,10,11,30,00,327.559
2009,07,10,12,00,00,294.58448
2009,07,10,12,30,00,395.73333
2009,07,10,13,00,00,349.01467
2009,07,10,13,30,00,258.31733
2009,07,10,14,00,00,239.36733
2009,07,10,14,30,00,203.61467
2009,07,10,15,00,00,208.32867
2009,07,10,15,30,00,203.786
2009,07,10,16,00,00,187.451
2009,07,10,16,30,00,150.44433
2009,07,10,17,00,00,114.81333
2009,07,10,17,30,00,104.37033
2009,07,10,18,00,00,92.759
2009,07,10,18,30,00,65.11567
2009,07,10,19,00,00,56.76267
2009,07,10,19,30,00,50.81733
2009,07,10,20,00,00,40.187
2009,07,10,20,30,00,29.50633
2009,07,10,21,00,00,17.26267
2009,07,10,21,30,00,6.38367
2009,07,10,22,00,00,0.45133
2009,07,10,22,30,00,-1.504
2009,07,10,23,00,00,-1.79
2009,07,10,23,30,00,-2.02533
2009,07,11,00,00,00,-0.706
2009,07,11,00,30,00,-0.51533
2009,07,11,01,00,00,-0.42
2009,07,11,01,30,00,-0.513
2009,07,11,02,00,00,-0.08033
2009,07,11,02,30,00,2.4
2009,07,11,03,00,00,8.47933
2009,07,11,03,30,00,17.891
2009,07,11,04,00,00,29.74533
2009,07,11,04,30,00,41.692
2009,07,11,05,00,00,53.11733
2009,07,11,05,30,00,63.92
2009,07,11,06,00,00,75.933
2009,07,11,06,30,00,98.78233
2009,07,11,07,00,00,112.646
2009,07,11,07,30,00,101.72733
2009,07,11,08,00,00,181.69967
2009,07,11,08,30,00,226.89467
2009,07,11,09,00,00,292.39533
2009,07,11,09,30,00,203.20667
2009,07,11,10,00,00,207.97867
2009,07,11,10,30,00,220.93667
2009,07,11,11,00,00,245.654
2009,07,11,11,30,00,203.598
2009,07,11,12,00,00,285.552
2009,07,11,12,30,00,226.524
2009,07,11,13,00,00,89.71467
2009,07,11,13,30,00,179.344
2009,07,11,14,00,00,146.05567
2009,07,11,14,30,00,151.03567
2009,07,11,15,00,00,160.15133
2009,07,11,15,30,00,236.96433
2009,07,11,16,00,00,294.983
2009,07,11,16,30,00,245.757
2009,07,11,17,00,00,179.36
2009,07,11,17,30,00,127.885
2009,07,11,18,00,00,135.59433
2009,07,11,18,30,00,66.73467
2009,07,11,19,00,00,50.12433
2009,07,11,19,30,00,32.10833
2009,07,11,20,00,00,16.97533
2009,07,11,20,30,00,7.06667
2009,07,11,21,00,00,9.221
2009,07,11,21,30,00,4.57967
2009,07,11,22,00,00,3.52633
2009,07,11,22,30,00,3.005
2009,07,11,23,00,00,1.858
2009,07,11,23,30,00,-0.05333
2009,07,12,00,00,00,-1.284
2009,07,12,00,30,00,1.05967
2009,07,12,01,00,00,1.82233
2009,07,12,01,30,00,1.87
2009,07,12,02,00,00,1.87
2009,07,12,02,30,00,2.062
2009,07,12,03,00,00,2.782
2009,07,12,03,30,00,4.50167
2009,07,12,04,00,00,8.55333
2009,07,12,04,30,00,13.46733
2009,07,12,05,00,00,14.90167
2009,07,12,05,30,00,23.39433
2009,07,12,06,00,00,27.93233
2009,07,12,06,30,00,55.626
2009,07,12,07,00,00,93.16367
2009,07,12,07,30,00,96.37467
2009,07,12,08,00,00,80.27767
2009,07,12,08,30,00,89.36667
2009,07,12,09,00,00,134.47767
2009,07,12,09,30,00,217.624
2009,07,12,10,00,00,326.52567
2009,07,12,10,30,00,302.98067
2009,07,12,11,00,00,433.56033
2009,07,12,11,30,00,376.97733
2009,07,12,12,00,00,226.589
2009,07,12,12,30,00,421.171
2009,07,12,13,00,00,303.37133
2009,07,12,13,30,00,312.85067
2009,07,12,14,00,00,262.84633
2009,07,12,14,30,00,324.954
2009,07,12,15,00,00,245.51267
2009,07,12,15,30,00,158.435
2009,07,12,16,00,00,115.66567
2009,07,12,16,30,00,181.79167
2009,07,12,17,00,00,44.48067
2009,07,12,17,30,00,81.43633
2009,07,12,18,00,00,140.79467
2009,07,12,18,30,00,73.48433
2009,07,12,19,00,00,59.16933
2009,07,12,19,30,00,52.87667
2009,07,12,20,00,00,36.24933
2009,07,12,20,30,00,25.193
2009,07,12,21,00,00,14.36067
2009,07,12,21,30,00,6.70267
2009,07,12,22,00,00,0.438
2009,07,12,22,30,00,-1.18367
2009,07,12,23,00,00,-1.80033
2009,07,12,23,30,00,-1.56233
2009,07,13,00,00,00,-0.53
2009,07,13,00,30,00,-0.523
2009,07,13,01,00,00,-0.899
2009,07,13,01,30,00,-0.47267
2009,07,13,02,00,00,-0.28333
2009,07,13,02,30,00,1.79933
2009,07,13,03,00,00,4.78133
2009,07,13,03,30,00,12.73333
2009,07,13,04,00,00,19.68967
2009,07,13,04,30,00,49.45233
2009,07,13,05,00,00,81.51533
2009,07,13,05,30,00,90.082
2009,07,13,06,00,00,88.48633
2009,07,13,06,30,00,132.75933
2009,07,13,07,00,00,111.12533
2009,07,13,07,30,00,119.77633
2009,07,13,08,00,00,149.28133
2009,07,13,08,30,00,145.78133
2009,07,13,09,00,00,160.193
2009,07,13,09,30,00,165.13767
2009,07,13,10,00,00,157.196
2009,07,13,10,30,00,142.99767
2009,07,13,11,00,00,141.377
2009,07,13,11,30,00,119.238
2009,07,13,12,00,00,127.88367
2009,07,13,12,30,00,146.80833
2009,07,13,13,00,00,111.93333
2009,07,13,13,30,00,86.46759
2009,07,13,14,00,00,114.035
2009,07,13,14,30,00,126.65897
2009,07,13,15,00,00,111.64667
2009,07,13,15,30,00,122.145
2009,07,13,16,00,00,168.03467
2009,07,13,16,30,00,156.87567
2009,07,13,17,00,00,135.55733
2009,07,13,17,30,00,213.95767
2009,07,13,18,00,00,149.47533
2009,07,13,18,30,00,129.37167
2009,07,13,19,00,00,102.829
2009,07,13,19,30,00,87.458
2009,07,13,20,00,00,30.85433
2009,07,13,20,30,00,26.762
2009,07,13,21,00,00,13.70967
2009,07,13,21,30,00,6.87133
2009,07,13,22,00,00,3.26667
2009,07,13,22,30,00,2.036
2009,07,13,23,00,00,1.042
2009,07,13,23,30,00,1.042
2009,07,14,00,00,00,2.07233
2009,07,14,00,30,00,0.49933
2009,07,14,01,00,00,0.786
2009,07,14,01,30,00,0.69
2009,07,14,02,00,00,1.50667
2009,07,14,02,30,00,2.65433
2009,07,14,03,00,00,6.89667
2009,07,14,03,30,00,15.56467
2009,07,14,04,00,00,25.514
2009,07,14,04,30,00,52.414
2009,07,14,05,00,00,71.592
2009,07,14,05,30,00,109.50567
2009,07,14,06,00,00,153.15567
2009,07,14,06,30,00,184.28067
2009,07,14,07,00,00,202.92367
2009,07,14,07,30,00,174.04267
2009,07,14,08,00,00,139.25233
2009,07,14,08,30,00,179.098
2009,07,14,09,00,00,251.40067
2009,07,14,09,30,00,192.62867
2009,07,14,10,00,00,224.25833
2009,07,14,10,30,00,197.10467
2009,07,14,11,00,00,238.35
2009,07,14,11,30,00,230.23
2009,07,14,12,00,00,272.63567
2009,07,14,12,30,00,314.02433
2009,07,14,13,00,00,351.57833
2009,07,14,13,30,00,324.375
2009,07,14,14,00,00,224.69567
2009,07,14,14,30,00,187.891
2009,07,14,15,00,00,252.25967
2009,07,14,15,30,00,234.99233
2009,07,14,16,00,00,145.874
2009,07,14,16,30,00,124.34333
2009,07,14,17,00,00,196.70067
2009,07,14,17,30,00,174.20033
2009,07,14,18,00,00,122.733
2009,07,14,18,30,00,88.11
2009,07,14,19,00,00,72.665
2009,07,14,19,30,00,59.399
2009,07,14,20,00,00,77.824
2009,07,14,20,30,00,35.077
2009,07,14,21,00,00,12.596
2009,07,14,21,30,00,3.368
2009,07,14,22,00,00,-0.136
2009,07,14,22,30,00,-1.85533
2009,07,14,23,00,00,-2.18967
2009,07,14,23,30,00,-1.325
2009,07,15,00,00,00,-0.08333
2009,07,15,00,30,00,0.25867
2009,07,15,01,00,00,1.213
2009,07,15,01,30,00,1.836
2009,07,15,02,00,00,2.59467
2009,07,15,02,30,00,3.266
2009,07,15,03,00,00,6.14267
2009,07,15,03,30,00,17.97567
2009,07,15,04,00,00,29.76833
2009,07,15,04,30,00,66.31533
2009,07,15,05,00,00,58.56067
2009,07,15,05,30,00,74.58567
2009,07,15,06,00,00,95.03867
2009,07,15,06,30,00,65.05467
2009,07,15,07,00,00,120.058
2009,07,15,07,30,00,144.36533
2009,07,15,08,00,00,210.32467
2009,07,15,08,30,00,232.08167
2009,07,15,09,00,00,163.79733
2009,07,15,09,30,00,188.041
2009,07,15,10,00,00,193.88
2009,07,15,10,30,00,164.12667
2009,07,15,11,00,00,178.37333
2009,07,15,11,30,00,144.071
2009,07,15,12,00,00,162.12933
2009,07,15,12,30,00,142.605
2009,07,15,13,00,00,214.71267
2009,07,15,13,30,00,116.89138
2009,07,15,14,00,00,107.12867
2009,07,15,14,30,00,155.623
2009,07,15,15,00,00,257.216
2009,07,15,15,30,00,208.20133
2009,07,15,16,00,00,234.20133
2009,07,15,16,30,00,231.04867
2009,07,15,17,00,00,178.66967
2009,07,15,17,30,00,153.86833
2009,07,15,18,00,00,96.03667
2009,07,15,18,30,00,61.21033
2009,07,15,19,00,00,55.715
2009,07,15,19,30,00,40.83167
2009,07,15,20,00,00,31.33067
2009,07,15,20,30,00,22.036
2009,07,15,21,00,00,11.70033
2009,07,15,21,30,00,3.313
2009,07,15,22,00,00,-0.68
2009,07,15,22,30,00,-1.64
2009,07,15,23,00,00,-1.73067
2009,07,15,23,30,00,-1.87067
2009,07,16,00,00,00,-1.29767
2009,07,16,00,30,00,-0.958
2009,07,16,01,00,00,-0.956
2009,07,16,01,30,00,-0.95267
2009,07,16,02,00,00,-0.57133
2009,07,16,02,30,00,2.27833
2009,07,16,03,00,00,6.81567
2009,07,16,03,30,00,17.128
2009,07,16,04,00,00,26.972
2009,07,16,04,30,00,47.39567
2009,07,16,05,00,00,67.37967
2009,07,16,05,30,00,56.51867
2009,07,16,06,00,00,79.00567
2009,07,16,06,30,00,105.73167
2009,07,16,07,00,00,191.959
2009,07,16,07,30,00,111.861
2009,07,16,08,00,00,198.36033
2009,07,16,08,30,00,247.726
2009,07,16,09,00,00,138.232
2009,07,16,09,30,00,234.09467
2009,07,16,10,00,00,202.44033
2009,07,16,10,30,00,85.06533
2009,07,16,11,00,00,188.889
2009,07,16,11,30,00,323.58467
2009,07,16,12,00,00,193.84167
2009,07,16,12,30,00,138.57267
2009,07,16,13,00,00,136.253
2009,07,16,13,30,00,133.93133
2009,07,16,14,00,00,181.70167
2009,07,16,14,30,00,261.317
2009,07,16,15,00,00,231.56267
2009,07,16,15,30,00,212.33433
2009,07,16,16,00,00,167.81067
2009,07,16,16,30,00,206.68967
2009,07,16,17,00,00,117.55
2009,07,16,17,30,00,124.58
2009,07,16,18,00,00,118.304
2009,07,16,18,30,00,47.03467
2009,07,16,19,00,00,18.95724
2009,07,16,19,30,00,16.412
2009,07,16,20,00,00,17.265
2009,07,16,20,30,00,14.78633
2009,07,16,21,00,00,9.35367
2009,07,16,21,30,00,8.30367
2009,07,16,22,00,00,3.21467
2009,07,16,22,30,00,2.49967
2009,07,16,23,00,00,1.45467
2009,07,16,23,30,00,1.64467
2009,07,17,00,00,00,0.27167
2009,07,17,00,30,00,0.51
2009,07,17,01,00,00,0.51
2009,07,17,01,30,00,0.51
2009,07,17,02,00,00,0.51467
2009,07,17,02,30,00,1.94233
2009,07,17,03,00,00,5.84533
2009,07,17,03,30,00,15.49833
2009,07,17,04,00,00,28.04767
2009,07,17,04,30,00,36.614
2009,07,17,05,00,00,49.66367
2009,07,17,05,30,00,56.45033
2009,07,17,06,00,00,63.59367
2009,07,17,06,30,00,73.55033
2009,07,17,07,00,00,83.35133
2009,07,17,07,30,00,85.10667
2009,07,17,08,00,00,91.304
2009,07,17,08,30,00,100.37433
2009,07,17,09,00,00,114.452
2009,07,17,09,30,00,157.133
2009,07,17,10,00,00,185.60633
2009,07,17,10,30,00,224.323
2009,07,17,11,00,00,179.59133
2009,07,17,11,30,00,172.76733
2009,07,17,12,00,00,153.61967
2009,07,17,12,30,00,159.163
2009,07,17,13,00,00,197.609
2009,07,17,13,30,00,230.782
2009,07,17,14,00,00,238.94733
2009,07,17,14,30,00,231.286
2009,07,17,15,00,00,159.375
2009,07,17,15,30,00,199.543
2009,07,17,16,00,00,182.43133
2009,07,17,16,30,00,136.73733
2009,07,17,17,00,00,152.298
2009,07,17,17,30,00,94.515
2009,07,17,18,00,00,100.99167
2009,07,17,18,30,00,109.423
2009,07,17,19,00,00,52.12767
2009,07,17,19,30,00,40.77933
2009,07,17,20,00,00,31.52767
2009,07,17,20,30,00,22.057
2009,07,17,21,00,00,11.69467
2009,07,17,21,30,00,4.17867
2009,07,17,22,00,00,0.59533
