Year,Month,Day,Hour,Minute,Second,VAR_EDDY.NEE
2016,07,22,05,30,00,-2.554
2016,07,22,06,00,00,-2.57
2016,07,22,06,30,00,-4.601
2016,07,22,07,00,00,-4.832
2016,07,22,07,30,00,-4.992
2016,07,22,08,00,00,-5.098
2016,07,22,08,30,00,-5.135
2016,07,22,09,00,00,-5.137
2016,07,22,09,30,00,-5.174
2016,07,22,10,00,00,-5.06
2016,07,22,10,30,00,-2.505
2016,07,22,11,00,00,-4.896
2016,07,22,11,30,00,-4.755
2016,07,22,12,00,00,-4.611
2016,07,22,12,30,00,-3.875
2016,07,22,13,00,00,-4.218
2016,07,22,13,30,00,-4.127
2016,07,22,14,00,00,-2.557
2016,07,22,14,30,00,-2.854
2016,07,22,15,00,00,-3.945
2016,07,22,15,30,00,-3.628
2016,07,22,16,00,00,-1.326
2016,07,22,16,30,00,-0.919
2016,07,22,17,00,00,-0.736
2016,07,22,17,30,00,1.335
2016,07,22,18,00,00,-2.271
2016,07,22,18,30,00,-1.633
2016,07,22,19,00,00,1.946
2016,07,22,19,30,00,0.283
2016,07,22,20,00,00,1.033
2016,07,22,20,30,00,2.152
2016,07,22,21,00,00,3.072
2016,07,22,21,30,00,2.986
2016,07,22,22,00,00,3.995
2016,07,22,22,30,00,3.698
2016,07,22,23,00,00,2.886
2016,07,22,23,30,00,3.703
2016,07,23,00,00,00,3.829
2016,07,23,00,30,00,2.599
2016,07,23,01,00,00,2.486
2016,07,23,01,30,00,2.711
2016,07,23,02,00,00,2.515
2016,07,23,02,30,00,0.687
2016,07,23,03,00,00,2.095
2016,07,23,03,30,00,0.903
2016,07,23,04,00,00,0.193
2016,07,23,04,30,00,-0.652
2016,07,23,05,00,00,-2.459
2016,07,23,05,30,00,-3.026
2016,07,23,06,00,00,-3.886
2016,07,23,06,30,00,-4.201
2016,07,23,07,00,00,-3.228
2016,07,23,07,30,00,-5.038
2016,07,23,08,00,00,-6.172
2016,07,23,08,30,00,-8.528
2016,07,23,09,00,00,-5.501
2016,07,23,09,30,00,-5.552
2016,07,23,10,00,00,-2.312
2016,07,23,10,30,00,-2.294
2016,07,23,11,00,00,-4.672
2016,07,23,11,30,00,-3.381
2016,07,23,12,00,00,-3.754
2016,07,23,12,30,00,-7.626
2016,07,23,13,00,00,-4.55
2016,07,23,13,30,00,-4.827
2016,07,23,14,00,00,-3.608
2016,07,23,14,30,00,-5.712
2016,07,23,15,00,00,-4.971
2016,07,23,15,30,00,-3.567
2016,07,23,16,00,00,-3.224
2016,07,23,16,30,00,-2.467
2016,07,23,17,00,00,-2.118
2016,07,23,17,30,00,-0.669
2016,07,23,18,00,00,1.371
2016,07,23,18,30,00,1.474
2016,07,23,19,00,00,2.636
2016,07,23,19,30,00,0.311
2016,07,23,20,00,00,4.163
2016,07,23,20,30,00,3.844
2016,07,23,21,00,00,3.44
2016,07,23,21,30,00,3.529
2016,07,23,22,00,00,3.536
2016,07,23,22,30,00,3.637
2016,07,23,23,00,00,3.671
2016,07,23,23,30,00,3.694
2016,07,24,00,00,00,3.735
2016,07,24,00,30,00,3.66
2016,07,24,01,00,00,3.673
2016,07,24,01,30,00,3.577
2016,07,24,02,00,00,3.558
2016,07,24,02,30,00,3.551
2016,07,24,03,00,00,3.438
2016,07,24,03,30,00,3.118
2016,07,24,04,00,00,2.636
2016,07,24,04,30,00,0.946
2016,07,24,05,00,00,-1.368
2016,07,24,05,30,00,-2.111
2016,07,24,06,00,00,-3.506
2016,07,24,06,30,00,-4.079
2016,07,24,07,00,00,-4.5
2016,07,24,07,30,00,-4.834
2016,07,24,08,00,00,-5.175
2016,07,24,08,30,00,-5.255
2016,07,24,09,00,00,-5.228
2016,07,24,09,30,00,-5.238
2016,07,24,10,00,00,-4.209
2016,07,24,10,30,00,-7.609
2016,07,24,11,00,00,-4.141
2016,07,24,11,30,00,-4.835
2016,07,24,12,00,00,-7.358
2016,07,24,12,30,00,-4.193
2016,07,24,13,00,00,-4.556
2016,07,24,13,30,00,-4.362
2016,07,24,14,00,00,-4.181
2016,07,24,14,30,00,-2.203
2016,07,24,15,00,00,-2.94
2016,07,24,15,30,00,-2.202
2016,07,24,16,00,00,-3.39
2016,07,24,16,30,00,-3.546
2016,07,24,17,00,00,-2.886
2016,07,24,17,30,00,-2.512
2016,07,24,18,00,00,-1.911
2016,07,24,18,30,00,-1.106
2016,07,24,19,00,00,-0.073
2016,07,24,19,30,00,0.961
2016,07,24,20,00,00,2.12
2016,07,24,20,30,00,3.195
2016,07,24,21,00,00,4.022
2016,07,24,21,30,00,4.384
2016,07,24,22,00,00,4.565
2016,07,24,22,30,00,4.674
2016,07,24,23,00,00,4.656
2016,07,24,23,30,00,4.566
2016,07,25,00,00,00,4.568
2016,07,25,00,30,00,4.717
2016,07,25,01,00,00,4.702
2016,07,25,01,30,00,4.462
2016,07,25,02,00,00,4.226
2016,07,25,02,30,00,3.849
2016,07,25,03,00,00,3.324
2016,07,25,03,30,00,2.329
2016,07,25,04,00,00,1.074
2016,07,25,04,30,00,-0.326
2016,07,25,05,00,00,-1.581
2016,07,25,05,30,00,-2.305
2016,07,25,06,00,00,-3.207
2016,07,25,06,30,00,-3.724
2016,07,25,07,00,00,-4.074
2016,07,25,07,30,00,-4.307
2016,07,25,08,00,00,-4.293
2016,07,25,08,30,00,-4.206
2016,07,25,09,00,00,0.445
2016,07,25,09,30,00,0.848
2016,07,25,10,00,00,0.106
2016,07,25,10,30,00,1.082
2016,07,25,11,00,00,1.591
2016,07,25,11,30,00,0.072
2016,07,25,12,00,00,-1.879
2016,07,25,12,30,00,-1.081
2016,07,25,13,00,00,-0.575
2016,07,25,13,30,00,1.067
2016,07,25,14,00,00,0.83
2016,07,25,14,30,00,-0.42
2016,07,25,15,00,00,-3.332
2016,07,25,15,30,00,-3.168
2016,07,25,16,00,00,-3.186
2016,07,25,16,30,00,-4.304
2016,07,25,17,00,00,-2.981
2016,07,25,17,30,00,-0.207
2016,07,25,18,00,00,-0.849
2016,07,25,18,30,00,-1.706
2016,07,25,19,00,00,-0.316
2016,07,25,19,30,00,1.365
2016,07,25,20,00,00,2.635
2016,07,25,20,30,00,3.513
2016,07,25,21,00,00,3.84
2016,07,25,21,30,00,4.101
2016,07,25,22,00,00,4.192
2016,07,25,22,30,00,4.188
2016,07,25,23,00,00,4.212
2016,07,25,23,30,00,4.254
2016,07,26,00,00,00,4.179
2016,07,26,00,30,00,3.911
2016,07,26,01,00,00,3.719
2016,07,26,01,30,00,3.525
2016,07,26,02,00,00,3.346
2016,07,26,02,30,00,3.134
2016,07,26,03,00,00,2.776
2016,07,26,03,30,00,2.442
2016,07,26,04,00,00,1.872
2016,07,26,04,30,00,1.011
2016,07,26,05,00,00,0.883
2016,07,26,05,30,00,0.707
2016,07,26,06,00,00,-0.134
2016,07,26,06,30,00,-1.202
2016,07,26,07,00,00,-1.287
2016,07,26,07,30,00,-0.866
2016,07,26,08,00,00,-1.909
2016,07,26,08,30,00,-2.823
2016,07,26,09,00,00,-3.199
2016,07,26,09,30,00,-4.131
2016,07,26,10,00,00,-6.352
2016,07,26,10,30,00,-7.936
2016,07,26,11,00,00,-8.095
2016,07,26,11,30,00,-6.857
2016,07,26,12,00,00,-7.699
2016,07,26,12,30,00,0.729
2016,07,26,13,00,00,-4.101
2016,07,26,13,30,00,-4.262
2016,07,26,14,00,00,-1.131
2016,07,26,14,30,00,-1.63
2016,07,26,15,00,00,-2.35
2016,07,26,15,30,00,-2.148
2016,07,26,16,00,00,-1.6
2016,07,26,16,30,00,-0.72
2016,07,26,17,00,00,-3.202
2016,07,26,17,30,00,-0.457
2016,07,26,18,00,00,-1.1
2016,07,26,18,30,00,1.809
2016,07,26,19,00,00,2.043
2016,07,26,19,30,00,3.129
2016,07,26,20,00,00,3.742
2016,07,26,20,30,00,3.929
2016,07,26,21,00,00,4.012
2016,07,26,21,30,00,4.231
2016,07,26,22,00,00,4.295
2016,07,26,22,30,00,4.31
2016,07,26,23,00,00,4.221
2016,07,26,23,30,00,4.148
2016,07,27,00,00,00,4.207
2016,07,27,00,30,00,4.127
2016,07,27,01,00,00,4.027
2016,07,27,01,30,00,3.96
2016,07,27,02,00,00,3.747
2016,07,27,02,30,00,3.4
2016,07,27,03,00,00,2.859
2016,07,27,03,30,00,2.183
2016,07,27,04,00,00,2.096
2016,07,27,04,30,00,0.904
2016,07,27,05,00,00,-2.176
2016,07,27,05,30,00,-0.345
2016,07,27,06,00,00,0.222
2016,07,27,06,30,00,-0.048
2016,07,27,07,00,00,-2.208
2016,07,27,07,30,00,-3.407
2016,07,27,08,00,00,-4.081
2016,07,27,08,30,00,-5.006
2016,07,27,09,00,00,-5.559
2016,07,27,09,30,00,-5.707
2016,07,27,10,00,00,-5.414
2016,07,27,10,30,00,-2.657
2016,07,27,11,00,00,-4.828
2016,07,27,11,30,00,-0.662
2016,07,27,12,00,00,-1.843
2016,07,27,12,30,00,3.692
2016,07,27,13,00,00,1.724
2016,07,27,13,30,00,-0.04
2016,07,27,14,00,00,-1.343
2016,07,27,14,30,00,-0.691
2016,07,27,15,00,00,-0.594
2016,07,27,15,30,00,-1.749
2016,07,27,16,00,00,-3.325
2016,07,27,16,30,00,-2.798
2016,07,27,17,00,00,-2.986
2016,07,27,17,30,00,-1.155
2016,07,27,18,00,00,-3.951
2016,07,27,18,30,00,-1.409
2016,07,27,19,00,00,2.648
2016,07,27,19,30,00,2.787
2016,07,27,20,00,00,3.228
2016,07,27,20,30,00,3.337
2016,07,27,21,00,00,4.007
2016,07,27,21,30,00,4.099
2016,07,27,22,00,00,4.102
2016,07,27,22,30,00,3.997
2016,07,27,23,00,00,3.464
2016,07,27,23,30,00,3.465
2016,07,28,00,00,00,3.588
2016,07,28,00,30,00,3.569
2016,07,28,01,00,00,3.504
2016,07,28,01,30,00,3.455
2016,07,28,02,00,00,3.318
2016,07,28,02,30,00,3.019
2016,07,28,03,00,00,2.455
2016,07,28,03,30,00,1.046
2016,07,28,04,00,00,-0.252
2016,07,28,04,30,00,0.112
2016,07,28,05,00,00,-0.934
2016,07,28,05,30,00,-1.735
2016,07,28,06,00,00,-3.4
2016,07,28,06,30,00,-2.949
2016,07,28,07,00,00,-2.2
2016,07,28,07,30,00,-2.304
2016,07,28,08,00,00,-2.436
2016,07,28,08,30,00,-5.552
2016,07,28,09,00,00,-6.532
2016,07,28,09,30,00,-4.869
2016,07,28,10,00,00,-3.08
2016,07,28,10,30,00,-5.925
2016,07,28,11,00,00,-3.691
2016,07,28,11,30,00,-5.73
2016,07,28,12,00,00,-4.021
2016,07,28,12,30,00,-5.455
2016,07,28,13,00,00,-9.986
2016,07,28,13,30,00,-8.988
2016,07,28,14,00,00,-1.861
2016,07,28,14,30,00,-2.428
2016,07,28,15,00,00,2.513
2016,07,28,15,30,00,2.143
2016,07,28,16,00,00,0.463
2016,07,28,16,30,00,0.141
2016,07,28,17,00,00,-0.682
2016,07,28,17,30,00,0.297
2016,07,28,18,00,00,-0.406
2016,07,28,18,30,00,-3.732
2016,07,28,19,00,00,-1.455
2016,07,28,19,30,00,1.56
2016,07,28,20,00,00,2.832
2016,07,28,20,30,00,3.495
2016,07,28,21,00,00,5.249
2016,07,28,21,30,00,5.81
2016,07,28,22,00,00,5.09
2016,07,28,22,30,00,5.011
2016,07,28,23,00,00,6.282
2016,07,28,23,30,00,6.262
2016,07,29,00,00,00,6.234
2016,07,29,00,30,00,7.999
2016,07,29,01,00,00,5.907
2016,07,29,01,30,00,6.756
2016,07,29,02,00,00,5.964
2016,07,29,02,30,00,6.336
2016,07,29,03,00,00,2.483
2016,07,29,03,30,00,4.587
2016,07,29,04,00,00,3.504
2016,07,29,04,30,00,2.136
2016,07,29,05,00,00,1.359
2016,07,29,05,30,00,1.394
2016,07,29,06,00,00,-0.555
2016,07,29,06,30,00,-0.752
2016,07,29,07,00,00,-2.042
2016,07,29,07,30,00,-3.944
2016,07,29,08,00,00,-8.538
2016,07,29,08,30,00,-6.845
2016,07,29,09,00,00,-8.381
2016,07,29,09,30,00,-9.047
2016,07,29,10,00,00,-7.571
2016,07,29,10,30,00,-7.135
2016,07,29,11,00,00,-6.397
2016,07,29,11,30,00,-8.114
2016,07,29,12,00,00,-5.132
2016,07,29,12,30,00,-6.337
2016,07,29,13,00,00,-2.701
2016,07,29,13,30,00,-2.934
2016,07,29,14,00,00,-6.391
2016,07,29,14,30,00,-5.663
2016,07,29,15,00,00,-4.681
2016,07,29,15,30,00,-5.667
2016,07,29,16,00,00,0.82
2016,07,29,16,30,00,1.952
2016,07,29,17,00,00,0.681
2016,07,29,17,30,00,-0.058
2016,07,29,18,00,00,-1.583
2016,07,29,18,30,00,1.308
2016,07,29,19,00,00,2.69
2016,07,29,19,30,00,1.946
2016,07,29,20,00,00,3.329
2016,07,29,20,30,00,4.44
2016,07,29,21,00,00,4.108
2016,07,29,21,30,00,3.836
2016,07,29,22,00,00,3.938
2016,07,29,22,30,00,4.59
2016,07,29,23,00,00,3.987
2016,07,29,23,30,00,5.624
2016,07,30,00,00,00,3.371
2016,07,30,00,30,00,5.705
2016,07,30,01,00,00,4.814
2016,07,30,01,30,00,3.796
2016,07,30,02,00,00,3.46
2016,07,30,02,30,00,2.859
2016,07,30,03,00,00,2.224
2016,07,30,03,30,00,2.199
2016,07,30,04,00,00,0.9
2016,07,30,04,30,00,-0.412
2016,07,30,05,00,00,-0.861
2016,07,30,05,30,00,-2.803
2016,07,30,06,00,00,-4.38
2016,07,30,06,30,00,-5.054
2016,07,30,07,00,00,-2.206
2016,07,30,07,30,00,-1.842
2016,07,30,08,00,00,-6.932
2016,07,30,08,30,00,-6.067
2016,07,30,09,00,00,-6.381
2016,07,30,09,30,00,-6.526
2016,07,30,10,00,00,-3.707
2016,07,30,10,30,00,-5.014
2016,07,30,11,00,00,-9.697
2016,07,30,11,30,00,-5.809
2016,07,30,12,00,00,-9.237
2016,07,30,12,30,00,-5.367
2016,07,30,13,00,00,-3.06
2016,07,30,13,30,00,-5.66
2016,07,30,14,00,00,-4.241
2016,07,30,14,30,00,-1.062
2016,07,30,15,00,00,-4.501
2016,07,30,15,30,00,-3.017
2016,07,30,16,00,00,-4.556
2016,07,30,16,30,00,-2.25
2016,07,30,17,00,00,-1.898
2016,07,30,17,30,00,2.739
2016,07,30,18,00,00,2.895
2016,07,30,18,30,00,2.331
2016,07,30,19,00,00,0.363
2016,07,30,19,30,00,1.14
2016,07,30,20,00,00,1.929
2016,07,30,20,30,00,2.334
2016,07,30,21,00,00,3.434
2016,07,30,21,30,00,5.054
2016,07,30,22,00,00,4.188
2016,07,30,22,30,00,4.165
2016,07,30,23,00,00,4.172
2016,07,30,23,30,00,4.128
2016,07,31,00,00,00,4.197
2016,07,31,00,30,00,4.192
2016,07,31,01,00,00,4.214
2016,07,31,01,30,00,4.172
2016,07,31,02,00,00,4.015
2016,07,31,02,30,00,3.648
2016,07,31,03,00,00,3.491
2016,07,31,03,30,00,4.449
2016,07,31,04,00,00,3.179
2016,07,31,04,30,00,2.155
2016,07,31,05,00,00,4.033
2016,07,31,05,30,00,2.965
2016,07,31,06,00,00,3.725
2016,07,31,06,30,00,3.649
2016,07,31,07,00,00,2.528
2016,07,31,07,30,00,1.344
2016,07,31,08,00,00,1.515
2016,07,31,08,30,00,0.992
2016,07,31,09,00,00,-0.118
2016,07,31,09,30,00,0.004
2016,07,31,10,00,00,0.406
2016,07,31,10,30,00,-1.056
2016,07,31,11,00,00,-1.085
2016,07,31,11,30,00,-2.024
2016,07,31,12,00,00,-2.214
2016,07,31,12,30,00,-5.966
2016,07,31,13,00,00,-3.206
2016,07,31,13,30,00,-3.921
2016,07,31,14,00,00,-4.389
2016,07,31,14,30,00,-2.359
2016,07,31,15,00,00,-2.824
2016,07,31,15,30,00,0.144
2016,07,31,16,00,00,0.268
2016,07,31,16,30,00,-0.415
2016,07,31,17,00,00,1.169
2016,07,31,17,30,00,1.767
2016,07,31,18,00,00,1.821
2016,07,31,18,30,00,2.984
2016,07,31,19,00,00,2.734
2016,07,31,19,30,00,2.779
2016,07,31,20,00,00,4.55
2016,07,31,20,30,00,6.152
2016,07,31,21,00,00,4.256
2016,07,31,21,30,00,5.044
2016,07,31,22,00,00,4.847
2016,07,31,22,30,00,3.695
2016,07,31,23,00,00,5.153
2016,07,31,23,30,00,4.477
2016,08,01,00,00,00,4.526
2016,08,01,00,30,00,4.77
2016,08,01,01,00,00,4.26
2016,08,01,01,30,00,5.322
2016,08,01,02,00,00,5.382
2016,08,01,02,30,00,5.909
2016,08,01,03,00,00,4.215
2016,08,01,03,30,00,4.558
2016,08,01,04,00,00,5.216
2016,08,01,04,30,00,6.512
2016,08,01,05,00,00,1.83
2016,08,01,05,30,00,5.523
2016,08,01,06,00,00,2.018
2016,08,01,06,30,00,1.628
2016,08,01,07,00,00,-4.043
2016,08,01,07,30,00,1.938
2016,08,01,08,00,00,1.594
2016,08,01,08,30,00,1.648
2016,08,01,09,00,00,0.443
2016,08,01,09,30,00,-0.576
2016,08,01,10,00,00,-0.027
2016,08,01,10,30,00,-0.82
2016,08,01,11,00,00,-0.915
2016,08,01,11,30,00,-4.654
2016,08,01,12,00,00,-7.098
2016,08,01,12,30,00,-2.671
2016,08,01,13,00,00,-6.276
2016,08,01,13,30,00,-6.595
2016,08,01,14,00,00,-6.731
2016,08,01,14,30,00,-5.399
2016,08,01,15,00,00,-0.599
2016,08,01,15,30,00,-4.791
2016,08,01,16,00,00,-5.52
2016,08,01,16,30,00,-5.136
2016,08,01,17,00,00,-4.828
2016,08,01,17,30,00,0.355
2016,08,01,18,00,00,1.181
2016,08,01,18,30,00,-0.585
2016,08,01,19,00,00,1.079
2016,08,01,19,30,00,1.815
2016,08,01,20,00,00,2.394
2016,08,01,20,30,00,3.414
2016,08,01,21,00,00,3.593
2016,08,01,21,30,00,4.597
2016,08,01,22,00,00,4.361
2016,08,01,22,30,00,3.734
2016,08,01,23,00,00,5.134
2016,08,01,23,30,00,3.153
2016,08,02,00,00,00,3.517
2016,08,02,00,30,00,5.25
2016,08,02,01,00,00,4.386
2016,08,02,01,30,00,3.528
2016,08,02,02,00,00,2.781
2016,08,02,02,30,00,2.326
2016,08,02,03,00,00,2.972
2016,08,02,03,30,00,0.84
2016,08,02,04,00,00,0.282
2016,08,02,04,30,00,-1.589
2016,08,02,05,00,00,-0.619
2016,08,02,05,30,00,-3.112
2016,08,02,06,00,00,-4.264
2016,08,02,06,30,00,-3.575
2016,08,02,07,00,00,-3.71
2016,08,02,07,30,00,-3.469
2016,08,02,08,00,00,-1.077
2016,08,02,08,30,00,-1.104
2016,08,02,09,00,00,-4.438
2016,08,02,09,30,00,-4.777
2016,08,02,10,00,00,-1.974
2016,08,02,10,30,00,-5.577
2016,08,02,11,00,00,-7.132
2016,08,02,11,30,00,-8.478
2016,08,02,12,00,00,-9.336
2016,08,02,12,30,00,-7.275
2016,08,02,13,00,00,-3.312
2016,08,02,13,30,00,1.027
2016,08,02,14,00,00,1.514
2016,08,02,14,30,00,-1.787
2016,08,02,15,00,00,1.329
2016,08,02,15,30,00,0.727
2016,08,02,16,00,00,-0.708
2016,08,02,16,30,00,0.589
2016,08,02,17,00,00,2.369
2016,08,02,17,30,00,0.908
2016,08,02,18,00,00,2.575
2016,08,02,18,30,00,3.482
2016,08,02,19,00,00,3.325
2016,08,02,19,30,00,3.238
2016,08,02,20,00,00,3.1
2016,08,02,20,30,00,3.496
2016,08,02,21,00,00,3.694
2016,08,02,21,30,00,3.772
2016,08,02,22,00,00,3.813
2016,08,02,22,30,00,3.819
2016,08,02,23,00,00,3.805
2016,08,02,23,30,00,3.793
2016,08,03,00,00,00,3.798
2016,08,03,00,30,00,3.764
2016,08,03,01,00,00,3.751
2016,08,03,01,30,00,3.689
2016,08,03,02,00,00,3.634
2016,08,03,02,30,00,3.565
2016,08,03,03,00,00,3.366
2016,08,03,03,30,00,3.208
2016,08,03,04,00,00,2.738
2016,08,03,04,30,00,1.836
2016,08,03,05,00,00,-0.936
2016,08,03,05,30,00,-0.078
2016,08,03,06,00,00,-1.273
2016,08,03,06,30,00,-2.879
2016,08,03,07,00,00,-4.712
2016,08,03,07,30,00,-7.267
2016,08,03,08,00,00,-7.188
2016,08,03,08,30,00,-7.638
2016,08,03,09,00,00,-5.765
2016,08,03,09,30,00,-6.884
2016,08,03,10,00,00,-4.596
2016,08,03,10,30,00,-6.347
2016,08,03,11,00,00,-1.833
2016,08,03,11,30,00,-4.969
2016,08,03,12,00,00,-5.036
2016,08,03,12,30,00,-9.767
2016,08,03,13,00,00,-5.888
2016,08,03,13,30,00,-9.033
2016,08,03,14,00,00,-5.849
2016,08,03,14,30,00,-3.2
2016,08,03,15,00,00,-7.163
2016,08,03,15,30,00,-4.485
2016,08,03,16,00,00,-1.983
2016,08,03,16,30,00,-3.387
2016,08,03,17,00,00,-3.976
2016,08,03,17,30,00,1.768
2016,08,03,18,00,00,-2.663
2016,08,03,18,30,00,-0.319
2016,08,03,19,00,00,0.101
2016,08,03,19,30,00,2.641
2016,08,03,20,00,00,2.863
2016,08,03,20,30,00,3.35
2016,08,03,21,00,00,2.644
2016,08,03,21,30,00,3.755
2016,08,03,22,00,00,2.759
2016,08,03,22,30,00,3.405
2016,08,03,23,00,00,3.081
2016,08,03,23,30,00,4.151
2016,08,04,00,00,00,1.71
2016,08,04,00,30,00,2.667
2016,08,04,01,00,00,3.731
2016,08,04,01,30,00,2.816
2016,08,04,02,00,00,3.175
2016,08,04,02,30,00,3.162
2016,08,04,03,00,00,3.187
2016,08,04,03,30,00,1.995
2016,08,04,04,00,00,0.919
2016,08,04,04,30,00,0.415
2016,08,04,05,00,00,-0.47
2016,08,04,05,30,00,-1.573
2016,08,04,06,00,00,-1.639
2016,08,04,06,30,00,-2.543
2016,08,04,07,00,00,-6.018
2016,08,04,07,30,00,-5.051
2016,08,04,08,00,00,-9.385
2016,08,04,08,30,00,-4.224
2016,08,04,09,00,00,-1.245
2016,08,04,09,30,00,-5.686
2016,08,04,10,00,00,-7.942
2016,08,04,10,30,00,-3.186
2016,08,04,11,00,00,-6.629
2016,08,04,11,30,00,-2.963
2016,08,04,12,00,00,-6.01
2016,08,04,12,30,00,-11.61
2016,08,04,13,00,00,-8.801
2016,08,04,13,30,00,-4.957
2016,08,04,14,00,00,-8.368
2016,08,04,14,30,00,-1.335
2016,08,04,15,00,00,-6.593
2016,08,04,15,30,00,-2.401
2016,08,04,16,00,00,-0.673
2016,08,04,16,30,00,1.009
2016,08,04,17,00,00,0.32
2016,08,04,17,30,00,-0.556
2016,08,04,18,00,00,0.549
2016,08,04,18,30,00,-1.013
2016,08,04,19,00,00,-0.567
2016,08,04,19,30,00,1.685
2016,08,04,20,00,00,2.55
2016,08,04,20,30,00,3.421
2016,08,04,21,00,00,3.974
2016,08,04,21,30,00,3.957
2016,08,04,22,00,00,2.807
2016,08,04,22,30,00,3.452
2016,08,04,23,00,00,3.381
2016,08,04,23,30,00,3.656
2016,08,05,00,00,00,3.484
2016,08,05,00,30,00,3.79
2016,08,05,01,00,00,3.746
2016,08,05,01,30,00,3.1
2016,08,05,02,00,00,3.513
2016,08,05,02,30,00,5.518
2016,08,05,03,00,00,3.42
2016,08,05,03,30,00,2.805
2016,08,05,04,00,00,2.576
2016,08,05,04,30,00,1.515
2016,08,05,05,00,00,0.806
2016,08,05,05,30,00,0.572
2016,08,05,06,00,00,-0.978
2016,08,05,06,30,00,-3.499
2016,08,05,07,00,00,-1.69
2016,08,05,07,30,00,-1.222
2016,08,05,08,00,00,-5.443
2016,08,05,08,30,00,-7.212
2016,08,05,09,00,00,-7.857
2016,08,05,09,30,00,-2.79
2016,08,05,10,00,00,-4.566
2016,08,05,10,30,00,-3.817
2016,08,05,11,00,00,-6.827
2016,08,05,11,30,00,-7.265
2016,08,05,12,00,00,-7.261
2016,08,05,12,30,00,-7.894
2016,08,05,13,00,00,-8.193
2016,08,05,13,30,00,-7.657
2016,08,05,14,00,00,-5.891
2016,08,05,14,30,00,-7.328
2016,08,05,15,00,00,-6.046
2016,08,05,15,30,00,-4.269
2016,08,05,16,00,00,-5.333
2016,08,05,16,30,00,-1.302
2016,08,05,17,00,00,-0.287
2016,08,05,17,30,00,0.354
2016,08,05,18,00,00,1.376
2016,08,05,18,30,00,-0.148
2016,08,05,19,00,00,-0.806
2016,08,05,19,30,00,1.928
2016,08,05,20,00,00,2.639
2016,08,05,20,30,00,3.689
2016,08,05,21,00,00,2.766
2016,08,05,21,30,00,2.068
2016,08,05,22,00,00,4.337
2016,08,05,22,30,00,4.378
2016,08,05,23,00,00,4.359
2016,08,05,23,30,00,4.276
2016,08,06,00,00,00,2.092
2016,08,06,00,30,00,2.565
2016,08,06,01,00,00,1.871
2016,08,06,01,30,00,2.097
2016,08,06,02,00,00,0.927
2016,08,06,02,30,00,3.908
2016,08,06,03,00,00,3.574
2016,08,06,03,30,00,2.801
2016,08,06,04,00,00,1.179
2016,08,06,04,30,00,-0.466
2016,08,06,05,00,00,-1.63
2016,08,06,05,30,00,-2.65
2016,08,06,06,00,00,-4.302
2016,08,06,06,30,00,-5.092
2016,08,06,07,00,00,-5.63
2016,08,06,07,30,00,-6.041
2016,08,06,08,00,00,-4.141
2016,08,06,08,30,00,-6.47
2016,08,06,09,00,00,-3.947
2016,08,06,09,30,00,-6.587
2016,08,06,10,00,00,-5.346
2016,08,06,10,30,00,-5.631
2016,08,06,11,00,00,-5.577
2016,08,06,11,30,00,-4.162
2016,08,06,12,00,00,-4.173
2016,08,06,12,30,00,-2.647
2016,08,06,13,00,00,-2.847
2016,08,06,13,30,00,0.681
2016,08,06,14,00,00,-0.685
2016,08,06,14,30,00,0.445
2016,08,06,15,00,00,-3.588
2016,08,06,15,30,00,-3.908
2016,08,06,16,00,00,-5.292
2016,08,06,16,30,00,-1.993
2016,08,06,17,00,00,0.447
2016,08,06,17,30,00,0.576
2016,08,06,18,00,00,1.16
2016,08,06,18,30,00,0.084
2016,08,06,19,00,00,2.011
2016,08,06,19,30,00,2.674
2016,08,06,20,00,00,3.302
2016,08,06,20,30,00,3.842
2016,08,06,21,00,00,4.083
2016,08,06,21,30,00,4.23
2016,08,06,22,00,00,4.314
2016,08,06,22,30,00,4.247
2016,08,06,23,00,00,4.213
2016,08,06,23,30,00,4.174
2016,08,07,00,00,00,4.103
2016,08,07,00,30,00,3.99
2016,08,07,01,00,00,3.931
2016,08,07,01,30,00,3.859
2016,08,07,02,00,00,3.732
2016,08,07,02,30,00,3.607
2016,08,07,03,00,00,3.47
2016,08,07,03,30,00,3.128
2016,08,07,04,00,00,2.784
2016,08,07,04,30,00,2.523
2016,08,07,05,00,00,2.956
2016,08,07,05,30,00,2.051
2016,08,07,06,00,00,2.785
2016,08,07,06,30,00,3.012
2016,08,07,07,00,00,0.36
2016,08,07,07,30,00,-2.872
2016,08,07,08,00,00,-3.549
2016,08,07,08,30,00,-2.959
2016,08,07,09,00,00,-4.604
2016,08,07,09,30,00,-5.588
2016,08,07,10,00,00,-5.945
2016,08,07,10,30,00,-10.714
2016,08,07,11,00,00,-7.352
2016,08,07,11,30,00,-6.211
2016,08,07,12,00,00,-3.565
2016,08,07,12,30,00,-3.986
2016,08,07,13,00,00,-6.109
2016,08,07,13,30,00,-6.039
2016,08,07,14,00,00,-2.134
2016,08,07,14,30,00,2.399
2016,08,07,15,00,00,2.666
2016,08,07,15,30,00,-7.198
2016,08,07,16,00,00,-5.206
2016,08,07,16,30,00,-3.575
2016,08,07,17,00,00,-4.944
2016,08,07,17,30,00,-2.638
2016,08,07,18,00,00,-1.919
2016,08,07,18,30,00,-0.069
2016,08,07,19,00,00,0.548
2016,08,07,19,30,00,1.607
2016,08,07,20,00,00,2.601
